采样时间：2026-05-30 12:25:04
采样频率：5120Hz
测点描述	<未描述>	<未描述>	<未描述>	
19.00117	-48.09717	919.88892	42.42073	
19.00137	-60.54872	1008.14844	28.62636	
19.00156	-12.87881	962.06549	220.95401	
19.00176	-84.84145	882.22906	204.90128	
19.00195	-93.44768	844.99646	309.57977	
19.00215	-225.34868	745.93341	148.74721	
19.00234	-360.30151	643.63538	-165.2272	
19.00254	-500.68668	719.50439	-319.34567	
19.00273	-417.06595	833.76569	-495.3154	
19.00293	-337.29056	780.96863	-536.63745	
19.00312	-411.93884	727.073	-499.0997	
19.00332	-79.83642	757.71356	-555.49792	
19.00352	-78.00531	788.96448	-488.66238	
19.00371	65.37064	812.34167	-186.28499	
19.00391	373.54657	789.26971	45.35051	
19.0041	311.16672	770.71442	239.63133	
19.0043	430.12787	827.53992	315.31723	
19.00449	403.82092	950.65155	346.69028	
19.00469	284.18835	915.7384	329.78302	
19.00488	-115.72619	616.04663	221.38127	
19.00508	-402.60019	306.10065	73.97687	
19.00527	-313.30301	158.08588	11.41392	
19.00547	-16.54103	97.65923	-60.97598	
19.00566	98.81893	76.47939	-83.98694	
19.00586	33.08207	220.64882	-51.14902	
19.00605	263.37473	395.64197	-105.10574	
19.00625	220.89297	512.83301	252.32704	
19.00645	289.3765	582.96454	441.84698	
19.00664	366.64938	653.76752	401.25735	
19.00684	269.96674	781.3349	518.5705	
19.00703	407.78833	807.15356	564.04309	
19.00723	520.46265	838.9538	579.48547	
19.00742	545.79303	651.57019	532.4259	
19.00762	490.31036	488.72342	552.32397	
19.00781	463.27097	410.47394	549.27216	
19.00801	612.81165	148.93033	535.78296	
19.0082	704.97754	48.52443	496.04785	
19.0084	597.30829	-145.08499	410.77914	
19.00859	316.66006	-210.33357	430.06683	
19.00879	387.95129	212.34779	477.73676	
19.00898	839.3811	617.14532	464.67484	
19.00918	939.60388	694.78436	486.28192	
19.00938	995.94104	745.87238	524.79626	
19.00957	950.95673	751.854	540.11658	
19.00977	666.4632	669.08783	556.59656	
19.00996	377.26981	564.71448	508.86563	
19.01016	258.73593	515.51868	436.2926	
19.01035	346.20197	645.8327	458.14386	
19.01055	429.02921	650.59357	638.93549	
19.01074	591.5708	541.76459	778.7713	
19.01094	615.49731	575.45703	880.88623	
19.01113	611.46887	702.78021	904.81274	
19.01133	334.17767	929.53278	943.69336	
19.01152	247.44408	1142.42993	1003.20447	
19.01172	751.60986	1165.13562	956.26697	
19.01191	738.36481	982.0246	935.27026	
19.01211	593.76813	851.10022	865.19977	
19.0123	537.98029	774.13251	688.68066	
19.0125	466.9332	384.22803	418.46979	
19.0127	542.92426	217.78009	302.13324	
19.01289	382.09174	143.00974	223.21237	
19.01309	219.30602	219.06186	59.69421	
19.01328	108.46278	435.86536	-291.69592	
19.01348	180.60854	415.66211	-361.76642	
19.01367	273.93414	485.79364	262.27606	
19.01387	220.46571	457.10623	635.33435	
19.01406	452.77261	427.80847	710.53192	
19.01426	587.84753	409.68048	848.96387	
19.01445	695.69995	460.58536	914.02936	
19.01465	678.42645	379.03989	945.52448	
19.01484	390.27069	226.38631	904.81274	
19.01504	40.40651	69.52116	716.33044	
19.01523	-169.3167	-29.66399	427.6864	
19.01543	339.91516	127.50633	498.00104	
19.01562	533.58563	167.42455	657.85699	
19.01582	327.40256	303.17087	469.80194	
19.01602	511.06296	383.86182	650.83771	
19.01621	631.18384	384.04492	914.70074	
19.01641	764.24451	465.28519	950.28534	
19.0166	912.86963	476.21082	1025.60498	
19.0168	843.89783	404.73648	1013.76385	
19.01699	777.5506	308.96939	1016.6936	
19.01719	588.39685	167.79077	922.08624	
19.01738	354.9913	-16.29688	928.06787	
19.01758	88.44264	-193.48735	921.96417	
19.01777	-254.52437	-401.44046	869.22821	
19.01797	-274.11725	-410.10773	969.02374	
19.01816	-227.66808	-414.38031	985.8089	
19.01836	66.83553	-424.63455	919.3396	
19.01855	310.73947	-354.9913	817.83502	
19.01875	218.39046	-323.80139	836.32922	
19.01895	298.1048	-9.52178	1124.91223	
19.01914	272.28613	373.42447	1206.7019	
19.01934	248.23755	431.10446	1115.45154	
19.01953	357.12759	464.12549	1067.59851	
19.01973	297.00613	584.67358	973.78461	
19.01992	84.71938	465.34622	892.97156	
19.02012	16.66311	395.27573	524.18591	
19.02031	-14.16059	394.5433	163.57921	
19.02051	20.14222	360.72879	-261.54364	
19.0207	119.99878	417.31009	-106.38753	
19.0209	-21.72918	252.81534	307.13828	
19.02109	-25.26933	411.57263	208.50246	
19.02129	-54.99435	494.70505	462.66061	
19.02148	-132.08411	299.02036	431.59277	
19.02168	-64.08887	434.70566	516.37317	
19.02188	-48.46339	411.20639	741.05048	
19.02207	-62.50191	297.86066	702.71918	
19.02227	-352.97708	151.31078	840.66284	
19.02246	-581.86591	-61.46428	440.50418	
19.02266	-747.39832	-312.32642	-111.4536	
19.02285	-903.16479	-179.8761	-367.44284	
19.02305	-710.59296	6.34785	-180.85269	
19.02324	-383.92285	-148.19788	-80.75198	
19.02344	-59.08384	-6.83615	-348.58243	
19.02363	8.9114	46.26606	-116.09241	
19.02383	43.88562	163.64024	17.27348	
19.02402	203.80261	324.77798	96.49953	
19.02422	236.88467	249.21414	153.20291	
19.02441	258.43073	207.15964	50.11139	
19.02461	194.52498	24.96414	89.29716	
19.0248	16.41896	-45.41154	59.69421	
19.025	-192.26662	-140.69032	-35.82873	
19.0252	-505.08133	-232.42897	-191.65623	
19.02539	-553.91095	-179.14365	-334.23871	
19.02559	-341.62421	-207.52586	-644.3678	
19.02578	-345.89679	-277.41324	-584.91772	
19.02598	-245.61296	-222.60201	-222.66304	
19.02617	21.85125	96.31641	-75.07553	
19.02637	173.83344	238.8989	173.22305	
19.02656	246.16229	282.17413	414.92966	
19.02676	282.72348	353.77057	312.99783	
19.02695	280.40405	440.32104	249.03104	
19.02715	357.61591	478.22504	444.10535	
19.02734	304.94095	341.80731	360.48462	
19.02754	173.2841	278.51193	266.79282	
19.02773	90.76205	69.27702	252.57118	
19.02793	-160.71046	-178.10602	171.88025	
19.02812	-155.1561	-135.62425	205.14542	
19.02832	-60.48769	-130.37508	395.88611	
19.02852	101.5656	-75.19761	553.23956	
19.02871	307.87073	148.86929	478.59128	
19.02891	281.56378	163.21298	327.28049	
19.0291	252.63222	215.76587	197.88202	
19.0293	245.24673	452.89468	465.46829	
19.02949	179.3878	561.23541	727.073	
19.02969	142.52144	635.15125	735.31299	
19.02988	295.17502	748.37488	812.58582	
19.03008	151.12766	699.97253	714.86554	
19.03027	91.55553	461.37881	551.22534	
19.03047	200.56764	289.07132	534.19598	
19.03066	211.92053	265.81622	519.18091	
19.03086	265.99933	186.34602	443.31186	
19.03105	134.46455	217.84113	438.42889	
19.03125	199.16379	439.40549	503.79956	
19.03145	312.9368	520.82886	637.89789	
19.03164	512.22266	530.71686	725.42499	
19.03184	476.88223	597.12518	746.29962	
19.03203	289.98688	701.31537	796.96033	
19.03223	536.51538	845.72894	776.57397	
19.03242	530.53375	640.46143	733.05463	
19.03262	361.27811	476.21082	702.414	
19.03281	291.39072	220.70985	621.72308	
19.03301	233.4666	6.77511	605.85345	
19.0332	315.2562	115.60411	678.18231	
19.0334	391.49142	-50.23347	755.02795	
19.03359	367.80908	267.09799	769.37164	
19.03379	415.96729	496.7803	736.28955	
19.03398	429.27335	537.98029	714.37726	
19.03418	302.25531	733.29877	595.11096	
19.03438	328.9285	764.30554	515.2135	
19.03457	466.50595	878.81097	485.12222	
19.03477	531.69348	697.34796	342.05145	
19.03496	525.77289	599.07837	194.40291	
19.03516	504.83719	435.31601	166.93625	
19.03535	477.06534	125.91937	258.12555	
19.03555	188.23816	78.9819	421.82684	
19.03574	106.26545	86.97775	565.38593	
19.03594	183.66039	190.86276	675.3136	
19.03613	72.8782	291.20761	783.10498	
19.03633	447.09616	378.85678	860.43884	
19.03652	647.54175	393.74982	996.36829	
19.03672	637.53168	367.99219	1049.65356	
19.03691	828.94373	414.0141	1018.09747	
19.03711	776.69604	398.26654	1041.16943	
19.0373	710.77606	361.64435	1022.24799	
19.0375	599.9939	255.19577	855.3728	
19.0377	536.63745	74.28205	547.68518	
19.03789	409.0701	-109.74456	337.29056	
19.03809	229.31609	-106.75375	163.33507	
19.03828	154.1795	62.19672	191.35106	
19.03848	132.32826	92.6542	402.11188	
19.03867	463.63721	140.44618	516.61731	
19.03887	684.71326	376.72049	604.38855	
19.03906	646.01581	380.56583	504.53201	
19.03926	693.99091	276.37561	535.17261	
19.03945	514.17584	259.71252	605.85345	
19.03965	280.46509	245.73503	448.19482	
19.03984	81.60649	264.35132	360.36255	
19.04004	-15.01511	52.18665	263.74097	
19.04023	-138.18781	-57.92413	72.51198	
19.04043	-451.79602	-241.95074	-51.51524	
19.04063	-249.15311	-394.36017	-62.37983	
19.04082	-143.25389	-250.25179	-239.63133	
19.04102	-365.79486	-241.58452	-195.25743	
19.04121	-236.09119	-116.94693	159.06247	
19.04141	-90.57893	53.04117	277.41324	
19.0416	-40.52858	100.4059	394.66537	
19.0418	110.11078	126.83492	622.08929	
19.04199	101.74871	116.51967	675.06946	
19.04219	-43.76354	92.77627	568.68188	
19.04238	8.24	83.19346	568.43774	
19.04258	-83.31553	148.381	684.34705	
19.04277	-277.04703	156.68202	759.30054	
19.04297	-359.81323	-21.24088	736.22852	
19.04316	-386.7916	-101.19938	660.60364	
19.04336	-258.6749	-34.7911	652.54675	
19.04355	-137.5164	-34.48592	656.20898	
19.04375	65.49272	153.81329	587.35925	
19.04395	203.61949	306.95517	581.13348	
19.04414	168.09595	306.8331	688.9248	
19.04434	238.28853	424.69559	770.34821	
19.04453	264.90067	341.74628	865.2608	
19.04473	278.93918	448.74417	959.37988	
19.04492	94.54634	559.89258	1027.25305	
19.04512	-80.50783	271.61475	963.46936	
19.04531	-259.89563	82.09479	729.94171	
19.04551	-639.36279	-154.85092	600.60425	
19.0457	-501.48013	-208.68556	533.7077	
19.0459	-254.28023	-84.23109	580.401	
19.04609	-86.24531	-185.9798	777.85577	
19.04629	45.8388	-254.82956	918.60712	
19.04648	162.05328	-220.46571	855.12866	
19.04668	199.53001	-280.89236	644.3678	
19.04688	127.87255	-183.41624	593.8902	
19.04707	360.30151	-9.15555	689.65729	
19.04727	355.78479	-136.90604	753.1358	
19.04746	481.39896	-224.06689	750.20599	
19.04766	549.94354	-385.57086	579.91272	
19.04785	324.04553	-559.46533	364.14685	
19.04805	403.33261	-559.46533	207.5869	
19.04824	396.80167	-615.80249	210.8829	
19.04844	356.76138	-532.4259	311.47189	
19.04863	402.11188	-432.87454	345.04227	
19.04883	460.34119	-393.26151	490.73764	
19.04902	538.77374	-216.01001	529.31305	
19.04922	417.24905	-158.20795	539.01794	
19.04941	421.94891	-121.03641	632.46558	
19.04961	632.28247	-83.01035	805.32245	
19.0498	333.20108	-155.64439	894.98578	
19.05	240.11963	17.33451	790.30731	
19.0502	545.42682	-140.32411	699.60632	
19.05039	372.1427	-404.06506	320.07812	
19.05059	178.59431	-500.62564	87.28294	
19.05078	212.5309	-569.59747	15.74755	
19.05098	244.88052	-238.71577	-71.2302	
19.05117	291.57385	-64.14991	-38.69747	
19.05137	477.0043	-75.13657	-221.68645	
19.05156	495.80371	-78.79879	-64.69924	
19.05176	390.88107	-48.6465	289.49857	
19.05195	618.85431	6.16474	478.10297	
19.05215	828.15027	8.78933	672.75	
19.05234	848.23145	-7.69066	689.84039	
19.05254	961.63824	-71.41331	708.02942	
19.05273	922.14728	-175.29832	721.09137	
19.05293	687.76514	-359.87427	666.58527	
19.05313	518.20428	-251.89978	580.88928	
19.05332	329.41678	-130.31404	641.56012	
19.05352	322.15338	-354.38092	651.99744	
19.05371	429.15128	-306.77206	483.16904	
19.05391	536.08813	-133.7321	415.23483	
19.0541	791.77222	-85.45183	593.76813	
19.0543	818.1402	2.19733	868.31262	
19.05449	894.86371	143.6201	847.9873	
19.05469	828.51648	254.76852	827.96716	
19.05488	868.06848	209.23489	821.19208	
19.05508	990.38666	230.29268	693.07538	
19.05527	457.47244	168.76736	586.01642	
19.05547	277.29117	165.65446	433.60699	
19.05566	129.94781	33.6314	329.35574	
19.05586	215.39964	-173.52824	347.72791	
19.05605	432.6304	129.52055	376.23218	
19.05625	197.82098	295.11398	530.77789	
19.05645	282.1131	289.74274	748.19177	
19.05664	318.49115	393.44461	771.63	
19.05684	401.07425	430.31097	699.30115	
19.05703	608.90527	449.65973	782.5556	
19.05723	505.32547	437.08609	902.18817	
19.05742	346.81235	356.70035	837.24481	
19.05762	147.34337	287.54541	719.56543	
19.05781	-189.33684	251.04526	457.47244	
19.05801	-474.07452	183.47728	335.70361	
19.0582	-918.36298	130.49715	93.8139	
19.0584	-982.87909	100.4059	-74.70931	
19.05859	-784.02051	124.33241	239.63133	
19.05879	-947.78284	120.60915	294.80881	
19.05898	-846.40033	156.74306	149.0524	
19.05918	-514.35895	158.08588	220.34364	
19.05938	-286.44672	182.1955	410.84018	
19.05957	-75.68591	256.84378	495.3154	
19.05977	82.94931	184.14868	568.68188	
19.05996	240.11963	204.59608	489.51691	
19.06016	418.89706	306.52792	425.2449	
19.06035	431.3486	277.65741	328.07397	
19.06055	193.06009	148.74721	167.97388	
19.06074	54.20087	207.64793	23.43822	
19.06094	119.08322	240.48586	-24.71999	
19.06113	142.82663	205.14542	147.95374	
19.06133	309.94598	163.64024	188.48232	
19.06152	511.73438	228.64467	225.34868	
19.06172	611.10266	515.45764	159.97803	
19.06191	625.93463	551.40845	305.06302	
19.06211	594.01227	602.98468	556.59656	
19.0623	531.69348	682.39386	540.23865	
19.0625	361.64435	734.03119	527.05469	
19.0627	236.64052	790.06317	466.44489	
19.06289	205.45061	887.05103	444.41052	
19.06309	409.74152	546.28131	424.32935	
19.06328	504.95926	217.29179	339.18271	
19.06348	486.22089	-59.57213	315.74451	
19.06367	624.28662	-382.88522	235.48082	
19.06387	619.03748	380.80997	192.26662	
19.06406	621.60101	654.31683	311.89917	
19.06426	657.0025	540.91003	135.56322	
19.06445	594.68365	541.45941	9.52178	
19.06465	496.16992	519.42505	335.70361	
19.06484	490.31036	683.98083	584.42944	
19.06504	521.43927	758.44598	634.90704	
19.06523	301.58392	621.17377	530.47272	
19.06543	114.87167	110.23286	426.09943	
19.06562	52.18665	-130.74129	266.06036	
19.06582	160.1001	-506.79037	5.92059	
19.06602	318.79636	-450.81943	-110.11078	
19.06621	231.26927	-48.28028	-75.93005	
19.06641	344.30981	157.96381	90.0296	
19.0666	446.30267	435.62122	198.00409	
19.0668	475.72253	491.04282	292.12317	
19.06699	507.09555	460.03601	309.39664	
19.06719	433.42386	514.84723	285.77533	
19.06738	445.20401	429.27335	448.43896	
19.06758	475.90564	271.49265	405.34683	
19.06777	344.73709	199.22482	26.00177	
19.06797	-39.49095	101.13834	-154.54573	
19.06816	-191.41209	-125.43108	-165.0441	
19.06836	-49.50102	-562.51715	-421.03336	
19.06855	53.95673	-398.57175	-574.66351	
19.06875	-181.40202	-126.10248	-475.05112	
19.06895	-244.75845	-134.95285	-222.78513	
19.06914	49.25687	124.94278	-0.85452	
19.06934	227.30186	216.07104	97.10989	
19.06953	415.54004	178.53328	27.22251	
19.06973	522.3548	299.69177	5.79852	
19.06992	564.47034	296.21265	115.17686	
19.07012	586.01642	325.99872	-91.43346	
19.07031	390.759	375.80493	166.57002	
19.07051	190.80173	90.5179	471.51099	
19.0707	164.18958	-118.16767	276.80289	
19.0709	-2.99081	-289.6817	258.91904	
19.07109	-45.53362	-140.50722	194.76913	
19.07129	110.11078	138.92026	246.16229	
19.07148	198.61446	190.67964	270.94333	
19.07168	64.76028	309.82391	269.66156	
19.07188	200.26247	305.61237	411.6947	
19.07207	400.40283	367.25974	284.79874	
19.07227	282.84555	400.76907	294.13739	
19.07246	387.82922	364.32996	489.39481	
19.07266	387.52405	325.26627	504.77615	
19.07285	393.01736	303.59814	456.25171	
19.07305	212.714	271.18747	215.70482	
19.07324	115.11581	54.38398	123.41685	
19.07344	81.85064	-80.62991	268.37976	
19.07363	24.59792	-57.92413	201.78839	
19.07383	345.34744	-26.67318	148.31996	
19.07402	390.20966	-4.08948	251.65562	
19.07422	290.71933	24.53688	418.04254	
19.07441	298.71518	84.23109	485.00015	
19.07461	383.43454	131.83997	573.68695	
19.0748	486.52609	47.66991	658.83356	
19.075	413.22061	162.41951	551.77466	
19.0752	274.05621	276.25354	631.91626	
19.07539	53.65154	167.91284	690.2066	
19.07559	-144.16943	42.11554	500.07629	
19.07578	-206.67134	-64.88235	391.67456	
19.07598	-309.45767	4.944	392.89529	
19.07617	-276.55875	-42.90902	376.78152	
19.07637	-388.19543	-86.24531	530.961	
19.07656	-139.34752	-90.63998	591.14355	
19.07676	265.69415	-14.832	464.55276	
19.07695	124.45448	194.95224	361.70538	
19.07715	229.49919	301.03458	352.61087	
19.07734	199.40794	438.36786	784.14258	
19.07754	98.63583	587.9696	1021.45453	
19.07773	-22.5837	714.98761	876.36951	
19.07793	-288.522	669.14886	887.96655	
19.07812	-282.78452	482.37555	678.54852	
19.07832	-567.82739	321.72614	521.56134	
19.07852	-776.2688	240.2417	591.75391	
19.07871	-388.1344	175.35936	519.05884	
19.07891	-168.15698	258.73593	552.26294	
19.0791	-190.06927	560.07568	441.90802	
19.0793	-99.61241	692.15979	462.11127	
19.07949	-49.50102	685.62885	838.77069	
19.07969	67.01865	887.05103	924.52771	
19.07988	166.87521	1080.84351	856.16626	
19.08008	189.03165	1185.58301	762.5965	
19.08027	136.3567	1097.8728	702.16986	
19.08047	-25.94073	904.99585	612.68958	
19.08066	-282.1131	845.91205	307.74866	
19.08086	-659.81018	639.30176	123.78307	
19.08105	-629.47479	488.11304	-84.04797	
19.08125	-381.96967	299.69177	3.05185	
19.08145	-263.92407	357.55487	128.97122	
19.08164	-59.08384	663.47241	43.64147	
19.08184	0.36622	893.09369	176.64113	
19.08203	-8.24	877.95648	368.78568	
19.08223	52.73598	709.7995	491.8363	
19.08242	151.12766	739.64661	149.7238	
19.08262	83.37657	616.10767	250.80112	
19.08281	-180.91373	508.43835	199.53001	
19.08301	-361.03397	427.44223	-195.07431	
19.0832	-814.29486	299.63074	-27.22251	
19.0834	-1030.85425	-28.01599	-120.97537	
19.08359	-655.65967	-234.74837	-205.87787	
19.08379	-526.01703	-376.72049	-189.15372	
19.08398	-414.62448	-373.4855	-210.02838	
19.08418	-314.2796	-419.50745	-278.93918	
19.08438	-348.52139	-568.74292	-154.24054	
19.08457	-327.82983	-22.76681	7.26341	
19.08477	-314.15753	257.02689	90.33479	
19.08496	-127.68945	375.7439	292.67252	
19.08516	-34.85214	645.8327	365.8559	
19.08535	117.80145	752.15918	510.39154	
19.08555	119.26633	707.17493	456.12964	
19.08574	-92.71523	482.55869	383.43454	
19.08594	-214.48409	165.65446	417.43216	
19.08613	-370.86093	75.74694	390.4538	
19.08633	-71.77953	230.96408	335.64258	
19.08652	-50.23347	152.28737	429.63959	
19.08672	-204.71815	151.61595	815.94287	
19.08691	-25.57451	211.49327	866.72565	
19.08711	-122.07404	259.34628	817.40778	
19.0873	14.58785	348.64346	897.18317	
19.0875	253.97504	419.50745	895.10791	
19.0877	277.90155	504.34888	992.64502	
19.08789	229.13297	494.09467	982.81805	
19.08809	-20.4474	444.65469	824.427	
19.08828	-166.32588	195.25743	612.26233	
19.08848	-124.33241	181.7072	424.69559	
19.08867	-192.20557	194.64705	363.17026	
19.08887	-237.06778	0.79348	346.32404	
19.08906	10.68148	267.70837	412.30505	
19.08926	203.1312	273.69	545.67096	
19.08945	163.70128	251.83875	638.63031	
19.08965	249.94659	474.07452	697.34796	
19.08984	460.52432	554.70441	689.47418	
19.09004	672.01758	755.33313	820.39856	
19.09023	729.63654	722.0069	927.27441	
19.09043	722.49518	563.79895	954.25275	
19.09062	571.06238	505.02029	702.53607	
19.09082	556.71863	371.04404	238.4106	
19.09102	525.71185	378.06329	-32.53273	
19.09121	141.36174	586.44366	-93.8139	
19.09141	283.63904	581.31659	319.95605	
19.0916	583.75806	440.26001	-412.36609	
19.0918	783.34912	421.4606	-329.59991	
19.09199	756.85901	491.89734	367.50391	
19.09219	644.79504	360.78983	-299.38657	
19.09238	859.21814	156.98721	478.59128	
19.09258	927.27441	404.98062	1085.23816	
19.09277	815.88184	545.30475	1107.8219	
19.09297	590.1059	390.02655	1145.29858	
19.09316	487.13644	220.89297	694.29608	
19.09336	383.61768	65.24857	485.06119	
19.09355	234.138	32.22755	363.17026	
19.09375	98.02545	-132.32826	349.00967	
19.09395	134.58662	-187.93298	403.57678	
19.09414	187.81091	-55.54369	667.25671	
19.09434	179.26573	90.88412	606.03656	
19.09453	375.80493	257.33206	546.70856	
19.09473	375.927	297.25027	806.17694	
19.09492	366.10004	238.22748	922.94073	
19.09512	399.30417	291.45175	965.66669	
19.09531	321.60406	198.06512	737.69342	
19.09551	286.81296	0.97659	509.72015	
19.0957	-61.58635	-114.50545	484.02356	
19.0959	-352.91605	-313.36404	189.15372	
19.09609	-236.51845	-289.3765	-24.35377	
19.09629	-376.47632	-243.96497	-309.88495	
19.09648	-251.59459	-146.73299	-301.58392	
19.09668	-87.46605	5.24918	88.74783	
19.09688	-357.18863	209.05179	128.48293	
19.09707	-275.03281	456.49585	318.12494	
19.09727	-217.78009	515.88489	413.95306	
19.09746	-102.84737	615.80249	560.86914	
19.09766	262.21503	576.7998	752.46436	
19.09785	466.32281	517.59393	601.15363	
19.09805	555.19275	450.33112	536.94263	
19.09824	449.29349	285.34805	340.76968	
19.09844	191.1069	184.88113	11.90222	
19.09863	-19.59288	-189.9472	-103.45775	
19.09883	-63.9668	-387.64612	-303.2319	
19.09902	10.98666	-49.92828	-249.88556	
19.09922	74.0379	260.50601	108.27967	
19.09941	135.13596	531.99866	231.51341	
19.09961	325.20523	633.99152	422.31512	
19.0998	461.86713	678.79266	524.06384	
19.1	499.95422	741.35565	436.59781	
19.1002	583.69702	545.18268	376.78152	
19.10039	589.31244	427.44223	337.59576	
19.10059	512.89404	231.33031	198.55342	
19.10078	364.45203	17.57866	65.85894	
19.10098	244.94156	33.02103	-187.74986	
19.10117	262.6423	-278.69504	-878.74994	
19.10137	373.42447	-372.75308	-1119.41895	
19.10156	337.04642	-83.55968	-691.91565	
19.10176	215.88794	85.26871	-366.16107	
19.10195	281.62482	370.73886	-297.00613	
19.10215	450.81943	510.39154	-149.0524	
19.10234	603.7782	530.04547	248.05444	
19.10254	728.23267	416.6387	560.56396	
19.10273	869.71649	375.927	733.3598	
19.10293	900.6012	525.1015	802.88092	
19.10313	847.37695	564.04309	739.15833	
19.10332	772.85071	487.13644	587.35925	
19.10352	413.40372	284.00525	438.7341	
19.10371	140.81241	55.66576	241.76764	
19.10391	251.35045	16.35792	4.21155	
19.1041	217.658	330.39337	112.49123	
19.1043	201.30009	500.86978	397.59515	
19.10449	-9.46074	518.14325	494.58298	
19.10469	-197.45476	665.4256	518.20428	
19.10488	229.01089	740.37903	603.59509	
19.10508	492.44666	809.90021	680.25757	
19.10527	737.1441	878.38373	806.42108	
19.10547	1009.61334	777.36749	886.80682	
19.10566	779.44275	563.92102	728.59888	
19.10586	499.58801	349.80316	496.53616	
19.10605	324.10657	263.92407	378.12433	
19.10625	6.16474	165.34929	296.88406	
19.10645	181.0358	175.17624	89.90753	
19.10664	431.04343	362.92612	268.50186	
19.10684	180.97476	443.55603	679.52515	
19.10703	345.40848	609.69879	561.96783	
19.10723	473.09793	610.73639	488.11304	
19.10742	424.87869	539.32312	571.36755	
19.10762	538.71271	666.28009	466.9332	
19.10781	510.26947	784.26465	480.05615	
19.10801	406.50656	979.94934	536.88159	
19.1082	119.87671	682.4549	369.02982	
19.1084	-21.42399	367.99219	209.84528	
19.10859	-264.71756	416.39453	117.74041	
19.10879	-314.52377	136.05151	-28.1991	
19.10898	-32.53273	230.59785	-22.03436	
19.10918	58.5345	348.82657	-79.83642	
19.10938	295.7854	362.43781	-62.07465	
19.10957	439.8938	578.38678	43.88562	
19.10977	461.37881	539.50623	33.6314	
19.10996	372.08167	538.5296	161.93121	
19.11016	363.5365	486.03778	143.68114	
19.11035	229.56023	363.5365	110.11078	
19.11055	125.24796	269.41739	369.45706	
19.11074	373.42447	173.65031	256.35547	
19.11094	248.2986	85.63494	81.97272	
19.11113	153.44707	1.70904	68.36146	
19.11133	291.14658	-120.54811	-133.12173	
19.11152	305.97858	-234.44319	-130.92441	
19.11172	348.33826	21.79022	-6.65304	
19.11191	350.96286	142.76559	22.88888	
19.11211	251.96082	20.99673	-134.40352	
19.1123	170.72054	203.00912	253.30363	
19.1125	143.80322	86.00116	39.12473	
19.1127	326.97531	114.81063	-210.82187	
19.11289	557.69525	309.51874	598.40692	
19.11309	685.56781	164.79996	485.30533	
19.11328	715.04871	195.07431	417.67633	
19.11348	536.27124	-89.72442	391.55249	
19.11367	569.41437	-275.70422	136.78397	
19.11387	613.97137	-382.27484	179.93713	
19.11406	268.746	-404.3092	237.18985	
19.11426	363.96375	-89.90753	371.34921	
19.11445	704.48926	-46.38813	347.78894	
19.11465	682.27179	181.64616	250.00763	
19.11484	657.97906	298.77621	123.47789	
19.11504	605.97552	319.16257	453.68817	
19.11523	583.45288	243.8429	791.83325	
19.11543	543.65674	291.63489	871.60864	
19.11563	387.34091	624.89697	966.52118	
19.11582	221.44231	381.23721	809.35089	
19.11602	5.18815	165.77655	604.9989	
19.11621	-96.37746	222.17474	577.77643	
19.11641	-24.35377	54.32295	592.7915	
19.1166	124.75967	-120.365	541.52045	
19.1168	269.66156	93.08145	645.10028	
19.11699	218.08527	353.40433	609.57672	
19.11719	293.28287	442.76254	386.9747	
19.11738	495.68164	633.38116	437.63544	
19.11758	529.12994	718.46674	611.65198	
19.11777	483.29111	720.78613	655.23242	
19.11797	393.44461	674.45905	600.84839	
19.11816	349.25381	542.80219	621.29584	
19.11836	84.9025	491.53113	524.79626	
19.11855	-161.80914	347.11752	352.00049	
19.11875	-383.1904	248.23755	371.04404	
19.11895	-595.41614	138.73714	242.92734	
19.11914	-649.92218	17.76177	272.5303	
19.11934	-565.26385	147.58751	562.70026	
19.11953	-81.7896	238.10541	593.27985	
19.11973	263.6189	350.96286	553.78888	
19.11992	259.89563	327.34152	573.32074	
19.12012	257.88141	329.59991	758.62909	
19.12031	380.56583	526.62738	948.27112	
19.12051	342.41766	424.45142	932.15735	
19.1207	137.5164	153.26396	849.51324	
19.1209	-118.77804	70.68087	679.28101	
19.12109	-370.61679	179.57091	460.58536	
19.12129	-545.06061	93.93597	261.29947	
19.12148	-520.0354	-96.98782	110.29389	
19.12168	-350.53561	-7.32444	112.79641	
19.12188	-397.47305	157.41447	104.61745	
19.12207	-319.77295	105.41093	222.29683	
19.12227	-203.55846	148.86929	548.72278	
19.12246	-210.8829	172.91788	683.12634	
19.12266	-108.58485	280.40405	752.8916	
19.12285	44.98428	490.24933	754.60065	
19.12305	71.84057	518.50946	692.40393	
19.12324	76.23524	590.22797	617.14532	
19.12344	-58.96176	490.61557	539.93347	
19.12363	-229.86542	730.49103	391.43039	
19.12383	-380.871	42.42073	214.72823	
19.12402	-533.82977	-719.44336	251.96082	
19.12422	-218.81772	24.41481	269.7226	
19.12441	-72.8782	263.55786	269.60052	
19.12461	-41.44414	271.91992	226.75253	
19.1248	110.84322	306.64999	331.36996	
19.125	85.32975	265.69415	556.04724	
19.1252	114.07819	390.08759	488.78445	
19.12539	121.21952	513.13824	467.66565	
19.12559	264.47339	466.32281	567.52222	
19.12578	269.96674	80.01953	625.50739	
19.12598	-6.1037	-20.20325	499.89319	
19.12617	129.39848	69.27702	292.91666	
19.12637	-3.54015	-105.28886	192.99905	
19.12656	-260.68912	-36.37806	110.04974	
19.12676	24.65896	226.99667	117.13004	
