采样时间：2026-05-30 12:20:23
采样频率：5120Hz
测点描述	<未描述>	<未描述>	<未描述>	
23.42715	-385.75397	-296.15161	-292.61148	
23.42734	-346.81235	-317.45352	-313.60822	
23.42754	-313.79132	-264.47339	-272.04199	
23.42773	-258.12555	-216.43727	-243.47667	
23.42793	-185.91876	-180.24231	-169.56084	
23.42812	-123.72204	-96.37746	-96.49953	
23.42832	-56.76443	-63.84472	-84.71938	
23.42852	5.49333	-9.70489	-41.32206	
23.42871	45.41154	16.66311	5.43229	
23.42891	-52.06458	-41.13895	39.97925	
23.4291	-220.28261	-122.5013	-38.33125	
23.4293	-300.7294	-243.96497	-157.65862	
23.42949	-326.30389	-320.01709	-200.50661	
23.42969	-303.2319	-328.07397	-287.91162	
23.42988	-284.12732	-317.02628	-324.10657	
23.43008	-299.14243	-290.90244	-272.46924	
23.43027	-249.76349	-260.68912	-226.08112	
23.43047	-183.96558	-234.26009	-182.80588	
23.43066	-88.44264	-141.66692	-104.98367	
23.43086	-37.84295	-58.71761	-52.79702	
23.43105	-15.13718	-16.90726	0.91556	
23.43125	44.1908	-6.46992	66.71346	
23.43145	-29.29777	-67.75109	19.10459	
23.43164	-188.97061	-149.90692	-113.58989	
23.43184	-286.56882	-268.25769	-257.08792	
23.43203	-329.29471	-336.31396	-313.05887	
23.43223	-340.89175	-320.99368	-317.57562	
23.43242	-308.05383	-298.22687	-338.87753	
23.43262	-263.13058	-267.2811	-319.2236	
23.43281	-231.45238	-230.17059	-241.64555	
23.43301	-201.05594	-179.08261	-158.269	
23.4332	-128.29982	-105.77715	-122.68441	
23.4334	-52.55287	-40.95584	-35.76769	
23.43359	15.68651	14.40474	27.77184	
23.43379	56.03198	61.89154	72.20679	
23.43398	-49.68413	14.77096	48.40236	
23.43418	-209.96735	-148.07581	-127.4453	
23.43438	-302.43842	-285.47012	-205.2675	
23.43457	-351.63428	-322.45856	-263.6189	
23.43477	-387.03574	-333.14005	-291.87903	
23.43496	-334.0556	-321.97028	-277.23013	
23.43516	-269.60052	-282.17413	-264.35132	
23.43535	-261.78778	-227.72911	-210.76083	
23.43555	-190.49654	-170.35432	-172.42958	
23.43574	-116.21449	-111.69775	-101.74871	
23.43594	-50.35554	-42.84799	-49.31791	
23.43613	-0.24415	6.46992	18.25007	
23.43633	14.95407	37.47673	69.70428	
23.43652	-34.54695	-29.96918	27.22251	
23.43672	-194.34187	-156.49892	-107.97449	
23.43691	-278.20673	-227.72911	-267.34213	
23.43711	-323.06894	-283.70007	-312.81473	
23.4373	-365.06241	-301.8891	-318.61325	
23.4375	-335.70361	-285.59222	-306.10065	
23.4377	-323.92346	-226.32527	-257.27103	
23.43789	-249.82452	-173.2841	-224.18896	
23.43809	-140.38515	-181.52409	-171.39195	
23.43828	-74.58723	-138.6761	-104.19019	
23.43848	-10.43733	-72.45094	-13.184	
23.43867	30.15229	20.14222	56.45924	
23.43887	36.62221	76.1742	95.82812	
23.43906	-41.13895	-13.42814	82.21687	
23.43926	-175.29832	-157.90277	-78.37153	
23.43945	-310.19012	-247.93237	-263.86304	
23.43965	-397.16788	-270.14984	-331.431	
23.43984	-357.3107	-310.86154	-298.34894	
23.44004	-307.07724	-310.43427	-302.68259	
23.44023	-296.21265	-280.89236	-283.15073	
23.44043	-222.29683	-238.65474	-223.02927	
23.44062	-136.23462	-169.07254	-187.38365	
23.44082	-72.69509	-109.92767	-123.41685	
23.44102	-15.32029	-20.56948	-49.01273	
23.44121	11.536	28.87051	60.97598	
23.44141	12.2074	39.36888	116.88589	
23.4416	-132.93863	-29.29777	59.0228	
23.4418	-292.36731	-180.0592	-72.26783	
23.44199	-297.06717	-275.52112	-194.52498	
23.44219	-347.66687	-321.42093	-248.42067	
23.44238	-365.91693	-334.54391	-266.18243	
23.44258	-335.33737	-319.52881	-284.12732	
23.44277	-278.3288	-265.44998	-277.90155	
23.44297	-181.09683	-202.82602	-216.8035	
23.44316	-125.00381	-153.01981	-158.269	
23.44336	-41.62725	-79.71435	-65.7979	
23.44355	6.71407	-17.39555	-7.7517	
23.44375	49.56206	39.42991	12.39051	
23.44395	34.24177	32.77688	90.45686	
23.44414	-55.2385	-65.18754	59.32798	
23.44434	-189.70305	-164.5558	-121.28056	
23.44453	-309.39664	-256.2334	-262.21503	
23.44473	-343.51636	-337.77887	-320.2002	
23.44492	-362.37677	-335.58154	-314.70688	
23.44512	-321.42093	-278.02362	-298.04376	
23.44531	-292.42834	-274.30035	-272.65237	
23.44551	-220.58778	-213.99579	-192.69386	
23.4457	-136.41774	-134.40352	-154.72884	
23.4459	-64.08887	-84.65835	-102.11493	
23.44609	25.26933	-18.73837	-14.16059	
23.44629	28.62636	9.15555	66.71346	
23.44648	12.87881	52.67495	95.15672	
23.44668	-122.80648	-45.96088	-18.43318	
23.44688	-242.80527	-220.03845	-161.44292	
23.44707	-261.90985	-266.91489	-263.4968	
23.44727	-332.40759	-311.7771	-309.76288	
23.44746	-343.39426	-337.47366	-320.62747	
23.44766	-323.61829	-318.0639	-319.40671	
23.44785	-271.79785	-290.35309	-267.15903	
23.44805	-194.46394	-218.39046	-199.40794	
23.44824	-140.26308	-139.71373	-127.4453	
23.44844	-70.98605	-63.35643	-56.52028	
23.44863	0	-1.52593	-7.01926	
23.44883	48.34132	20.63051	54.50606	
23.44902	31.43406	10.19318	86.97775	
23.44922	-90.09064	-79.83642	11.16977	
23.44941	-244.6974	-192.44972	-122.19611	
23.44961	-291.08554	-267.95251	-224.61623	
23.4498	-299.99695	-282.54037	-270.21088	
23.45	-316.96524	-261.66571	-302.86569	
23.4502	-284.92081	-275.52112	-278.75607	
23.45039	-255.7451	-273.56793	-228.0343	
23.45059	-210.39461	-193.36528	-198.43135	
23.45078	-137.94366	-102.7253	-145.20706	
23.45098	-71.47435	-58.71761	-87.95435	
23.45117	-37.41569	-16.29688	-3.66222	
23.45137	-4.08948	27.58873	49.56206	
23.45156	-35.52354	19.22666	70.19257	
23.45176	-175.6035	-64.76028	-4.39467	
23.45195	-247.62718	-184.94217	-150.39522	
23.45215	-308.1759	-249.4583	-210.39461	
23.45234	-354.93027	-255.25682	-286.14154	
23.45254	-331.73621	-301.03458	-345.95782	
23.45273	-293.77118	-293.46597	-317.45352	
23.45293	-263.6189	-246.46748	-278.02362	
23.45312	-226.75253	-219.67223	-210.02838	
23.45332	-137.69951	-144.29152	-131.4127	
23.45352	-83.62071	-60.06042	-92.8373	
23.45371	-28.74844	7.01926	-48.82962	
23.45391	37.35466	19.40977	-29.72503	
23.4541	-1.89215	-2.19733	-22.15644	
23.4543	-133.42693	-114.32233	-66.89658	
23.45449	-264.90067	-241.95074	-163.09091	
23.45469	-326.05975	-282.41827	-202.1546	
23.45488	-323.31308	-313.66925	-254.95163	
23.45508	-316.29382	-306.8331	-282.90659	
23.45527	-293.28287	-265.63312	-268.62393	
23.45547	-260.20081	-230.96408	-243.59874	
23.45566	-183.29417	-215.70482	-160.34425	
23.45586	-99.97864	-129.27641	-91.37241	
23.45605	-81.11819	-35.95081	-46.63228	
23.45625	-19.89807	4.69985	20.32533	
23.45645	41.01688	47.91406	47.05954	
23.45664	-16.84622	5.43229	-1.83111	
23.45684	-179.63194	-134.76974	-107.05893	
23.45703	-290.29205	-261.54364	-224.79935	
23.45723	-322.21442	-282.1131	-263.06955	
23.45742	-337.41263	-289.86481	-269.96674	
23.45762	-320.26123	-308.48108	-386.66953	
23.45781	-312.75369	-300.7294	-413.76996	
23.45801	-253.914	-306.52792	-272.2251	
23.4582	-168.58424	-226.20319	-177.98395	
23.4584	-135.56322	-84.29212	-100.03967	
23.45859	-75.68591	-5.79852	-36.4391	
23.45879	1.22074	31.12888	3.41807	
23.45898	23.92651	47.05954	28.93155	
23.45918	-63.05124	-3.7843	7.50755	
23.45938	-202.82602	-153.93536	-108.09656	
23.45957	-303.78125	-269.17325	-244.026	
23.45977	-383.98389	-310.80051	-273.14066	
23.45996	-387.95129	-327.46359	-295.54126	
23.46016	-343.69946	-295.05295	-290.65829	
23.46035	-263.06955	-276.25354	-254.15814	
23.46055	-202.03253	-239.63133	-229.43816	
23.46074	-171.63609	-178.28914	-183.78247	
23.46094	-104.00708	-117.37418	-88.38161	
23.46113	-62.13568	-44.1908	21.79022	
23.46133	7.7517	14.58785	63.66161	
23.46152	30.09125	59.32798	107.97449	
23.46172	-58.59554	-15.19822	69.03287	
23.46191	-198.98068	-171.88025	-87.83227	
23.46211	-321.17679	-258.6749	-220.58778	
23.4623	-328.50125	-332.95694	-281.31961	
23.4625	-358.04315	-367.80908	-281.68585	
23.4627	-387.46298	-337.77887	-320.01709	
23.46289	-281.13651	-283.51697	-326.42596	
23.46309	-197.45476	-223.5786	-239.44823	
23.46328	-173.58928	-172.55165	-163.33507	
23.46348	-114.50545	-104.06812	-115.72619	
23.46367	-49.74517	-34.60799	-57.92413	
23.46387	-19.77599	34.54695	28.6874	
23.46406	-2.62459	67.32383	97.23197	
23.46426	-71.53539	7.26341	9.70489	
23.46445	-250.37386	-133.85419	-123.11166	
23.46465	-368.78568	-255.80615	-241.09622	
23.46484	-383.00729	-307.74866	-360.48462	
23.46504	-359.81323	-327.09738	-324.10657	
23.46523	-338.8165	-320.32227	-296.02954	
23.46543	-333.44522	-281.74689	-310.43427	
23.46563	-247.32201	-249.51933	-247.56615	
23.46582	-124.21033	-203.00912	-178.77744	
23.46602	-73.06131	-134.2204	-109.25626	
23.46621	-29.1757	-83.01035	-47.05954	
23.46641	29.66399	-24.17066	21.79022	
23.4666	15.01511	9.46074	98.33064	
23.4668	-104.19019	-39.67406	50.66072	
23.46699	-218.32942	-172.61269	-114.62753	
23.46719	-298.71518	-276.0094	-216.68141	
23.46738	-348.82657	-317.02628	-283.76111	
23.46758	-359.7522	-340.34241	-320.74954	
23.46777	-353.58746	-339.12167	-262.94748	
23.46797	-318.36908	-288.09473	-245.1857	
23.46816	-252.57118	-213.93475	-233.10037	
23.46836	-167.79077	-150.45625	-175.54247	
23.46855	-109.8056	-81.24027	-109.56145	
23.46875	-17.88385	-30.51851	-34.3028	
23.46895	75.19761	31.92236	24.35377	
23.46914	29.60295	47.24265	109.01212	
23.46934	-98.02545	-33.32621	43.15317	
23.46953	-232.9783	-209.96735	-154.1795	
23.46973	-297.73859	-368.05322	-266.67075	
23.46992	-330.75961	-382.0307	-324.83902	
23.47012	-362.07159	-396.19128	-325.87665	
23.47031	-347.48373	-393.56671	-311.28879	
23.47051	-354.31989	-295.90747	-285.40909	
23.4707	-315.19516	-199.10275	-220.64882	
23.4709	-187.44469	-123.11166	-153.01981	
23.47109	-82.21687	-57.00858	-68.05627	
23.47129	-30.3354	-1.89215	1.70904	
23.47148	17.51762	47.24265	50.2945	
23.47168	8.11792	56.33717	53.52946	
23.47188	-107.48619	-17.82281	-44.74014	
23.47207	-234.68733	-177.49565	-138.98129	
23.47227	-273.62897	-284.67667	-224.7383	
23.47246	-310.06805	-334.11664	-302.31635	
23.47266	-342.78391	-351.39011	-325.75458	
23.47285	-308.35901	-307.19931	-318.00287	
23.47305	-275.03281	-273.56793	-230.29268	
23.47324	-212.34779	-216.55934	-161.19876	
23.47344	-127.07907	-139.34752	-138.79819	
23.47363	-56.82547	-78.43257	-86.79464	
23.47383	-3.84533	-31.37303	-40.04028	
23.47402	38.0871	15.68651	40.58962	
23.47422	11.10874	0.97659	113.28471	
23.47441	-103.7019	-78.24946	18.86044	
23.47461	-216.92557	-177.25151	-168.21802	
23.4748	-266.79282	-276.43665	-264.10718	
23.475	-267.83044	-305.73444	-290.53622	
23.4752	-275.39902	-291.32968	-318.24701	
23.47539	-264.83963	-267.2811	-303.47604	
23.47559	-243.90393	-232.9783	-252.87637	
23.47578	-225.28764	-167.97388	-194.8912	
23.47598	-188.90958	-85.14664	-130.92441	
23.47617	-123.59996	-37.41569	-73.97687	
23.47637	-61.15909	-2.68563	-1.52593	
23.47656	-16.66311	28.87051	22.82784	
23.47676	-30.64058	25.94073	11.29185	
23.47695	-124.94278	-41.19999	-33.93658	
23.47715	-231.63548	-181.15787	-127.81152	
23.47734	-313.91339	-273.62897	-188.72646	
23.47754	-333.32315	-315.5614	-271.85889	
23.47773	-356.70035	-312.9368	-323.86243	
23.47793	-364.20789	-271.49265	-302.37738	
23.47812	-295.60229	-245.97919	-263.37473	
23.47832	-225.22659	-195.62364	-196.47816	
23.47852	-156.31581	-136.72292	-130.61922	
23.47871	-85.0856	-54.50606	-44.00769	
23.47891	-9.15555	13.30607	26.79525	
23.4791	57.3748	43.82458	79.4702	
23.4793	-13.30607	13.00089	93.69183	
23.47949	-158.14691	-111.75878	1.70904	
23.47969	-245.06363	-270.33295	-114.87167	
23.47988	-290.29205	-346.93442	-187.20053	
23.48008	-309.94598	-316.84317	-258.79697	
23.48027	-302.98776	-333.50629	-303.59814	
23.48047	-242.62215	-371.22714	-276.74185	
23.48066	-201.17801	-279.24435	-264.10718	
23.48086	-170.96469	-197.88202	-202.70393	
23.48105	-117.49626	-169.13358	-98.94101	
23.48125	-71.53539	-68.36146	-23.80444	
23.48145	-2.92978	30.3354	32.16651	
23.48164	61.34221	71.53539	24.04859	
23.48184	14.46577	33.69244	35.15732	
23.48203	-140.99551	-96.19434	-32.59377	
23.48223	-239.20407	-282.54037	-203.49742	
23.48242	-282.23517	-357.86005	-252.02185	
23.48262	-321.97028	-337.6568	-258.00348	
23.48281	-286.44672	-325.87665	-318.00287	
23.48301	-263.6189	-279.42746	-312.38745	
23.4832	-234.93149	-249.4583	-261.42154	
23.4834	-162.84677	-189.03165	-213.93475	
23.48359	-111.57567	-130.37508	-138.0047	
23.48379	-23.07199	-95.03464	-88.19849	
23.48398	16.41896	-26.30696	-34.85214	
23.48418	12.45155	8.85037	22.15644	
23.48438	-81.7896	8.11792	2.01422	
23.48457	-256.5386	-56.52028	-102.35908	
23.48477	-321.23782	-178.41121	-210.21149	
23.48496	-377.39188	-265.93829	-261.05533	
23.48516	-415.54004	-310.00702	-265.26688	
23.48535	-327.34152	-298.16583	-257.75934	
23.48555	-253.73088	-269.35635	-259.28525	
23.48574	-238.28853	-295.60229	-222.66304	
23.48594	-197.63786	-282.05206	-175.66454	
23.48613	-138.73714	-178.28914	-98.87997	
23.48633	-52.91909	-78.67672	-10.49837	
23.48652	23.92651	-2.1363	44.06873	
23.48672	90.09064	48.40236	84.53627	
23.48691	28.80947	-9.94903	55.54369	
23.48711	-179.50987	-135.01389	-72.32887	
23.4873	-304.3916	-237.06778	-209.23489	
23.4875	-324.22864	-321.90924	-247.74925	
23.4877	-291.14658	-333.62836	-229.92645	
23.48789	-330.51547	-298.89828	-275.58215	
23.48809	-338.08405	-250.80112	-341.74628	
23.48828	-221.68645	-185.36943	-255.62303	
23.48848	-153.87433	-171.69713	-189.21475	
23.48867	-80.93509	-137.21121	-162.90781	
23.48887	-29.96918	-67.50694	-46.87643	
23.48906	21.91229	-8.78933	11.90222	
23.48926	59.69421	66.59138	49.92828	
23.48945	-57.61895	40.65065	12.81777	
23.48965	-228.46156	-144.35255	-111.63671	
23.48984	-354.62509	-282.84555	-242.19489	
23.49004	-421.15543	-331.24789	-345.65265	
23.49023	-397.59515	-363.29233	-338.14508	
23.49043	-335.27634	-341.07486	-312.63162	
23.49062	-314.03546	-275.58215	-306.34479	
23.49082	-234.44319	-215.15549	-266.60971	
23.49102	-134.15936	-185.73564	-195.92883	
23.49121	-51.57628	-107.85241	-132.3893	
23.49141	26.97836	-25.94073	-53.28532	
23.4916	25.20829	21.42399	29.78607	
23.4918	2.07526	40.83377	101.13834	
23.49199	-94.72945	-34.05865	87.83227	
23.49219	-234.138	-166.14276	-100.83315	
23.49238	-298.95932	-271.37057	-247.56615	
23.49258	-335.2153	-314.46271	-307.74866	
23.49277	-329.66095	-334.29974	-324.47278	
23.49297	-292.12317	-315.4393	-283.63904	
23.49316	-286.69089	-267.83044	-263.06955	
23.49336	-230.29268	-218.93979	-209.72319	
23.49355	-135.07492	-175.6035	-153.14188	
23.49375	-53.04117	-140.01892	-84.53627	
23.49395	24.47585	-69.46013	-13.48918	
23.49414	41.68829	15.80859	22.03436	
23.49434	48.15821	37.41569	48.76858	
23.49453	-39.30784	-47.4868	7.7517	
23.49473	-201.11697	-196.0509	-66.89658	
23.49492	-296.09058	-301.15665	-208.01416	
23.49512	-337.29056	-331.61414	-345.71368	
23.49531	-333.56732	-317.63666	-360.05737	
23.49551	-325.02213	-304.94095	-341.86835	
23.4957	-294.80881	-277.23013	-287.60645	
23.4959	-216.55934	-213.81268	-221.07608	
23.49609	-146.18365	-151.55492	-170.59846	
23.49629	-87.03879	-86.48946	-105.533	
23.49648	9.76592	-33.44829	-43.94666	
23.49668	66.95761	12.87881	22.21747	
23.49688	46.14399	39.36888	81.54546	
23.49707	-107.54723	-23.07199	23.56029	
23.49727	-261.90985	-209.11282	-130.98544	
23.49746	-278.02362	-304.2085	-229.07193	
23.49766	-319.0405	-306.95517	-283.33383	
23.49785	-335.2153	-308.05383	-317.81976	
23.49805	-324.96109	-302.43842	-305.42923	
23.49824	-307.9928	-317.02628	-255.62303	
23.49844	-225.77594	-229.43816	-214.91135	
23.49863	-160.46632	-177.06839	-159.1235	
23.49883	-128.42189	-100.4059	-73.54961	
23.49902	-33.32621	6.83615	-10.07111	
23.49922	11.78014	13.48918	43.33628	
23.49941	-67.62902	39.7351	92.8373	
23.49961	-158.02484	-62.37983	34.73006	
23.4998	-239.20407	-216.86453	-101.32145	
23.5	-283.51697	-262.09296	-199.89624	
23.5002	-317.69769	-261.1774	-290.90244	
23.50039	-322.27545	-225.71489	-303.59814	
23.50059	-292.06213	-250.37386	-305.30716	
23.50078	-264.10718	-231.69652	-280.40405	
23.50098	-220.46571	-163.15195	-200.50661	
23.50117	-164.18958	-108.46278	-170.90366	
23.50137	-89.17509	-60.30457	-81.85064	
23.50156	-7.62963	-34.91317	-9.76592	
23.50176	4.69985	-5.31022	19.22666	
23.50195	-55.97095	-16.54103	48.15821	
23.50215	-157.59758	-55.7268	-10.07111	
23.50234	-285.34805	-167.30247	-123.96619	
23.50254	-354.74716	-273.14066	-217.23074	
23.50273	-385.815	-329.66095	-262.27606	
23.50293	-379.34506	-339.36581	-286.69089	
23.50312	-342.53976	-297.06717	-284.61563	
23.50332	-319.10153	-239.20407	-265.51105	
23.50352	-237.98334	-177.73979	-198.61446	
23.50371	-153.44707	-129.76471	-124.75967	
23.50391	-93.08145	-52.36976	-96.43849	
23.5041	-41.32206	10.07111	-35.34044	
23.5043	-3.96741	21.91229	11.78014	
23.50449	-25.14725	-23.01096	20.20325	
23.50469	-233.34453	-129.39848	-32.47169	
23.50488	-350.90182	-282.90659	-127.75048	
23.50508	-318.49115	-330.63754	-196.90543	
23.50527	-343.69946	-310.43427	-275.64319	
23.50547	-306.64999	-323.86243	-302.31635	
23.50566	-275.15488	-286.62985	-261.66571	
23.50586	-241.21829	-244.81949	-246.16229	
23.50605	-158.75729	-194.34187	-211.18808	
23.50625	-109.62248	-137.76056	-101.5656	
23.50645	-49.50102	-53.71258	-24.96414	
23.50664	14.52681	0.85452	7.32444	
23.50684	55.42161	13.97748	58.83969	
23.50703	9.64385	-1.03763	19.10459	
23.50723	-124.08826	-160.1001	-73.91583	
23.50742	-264.9617	-271.67578	-176.76321	
23.50762	-324.41174	-284.4325	-256.78275	
23.50781	-309.94598	-299.38657	-271.79785	
23.50801	-295.60229	-284.06628	-315.50037	
23.5082	-297.31131	-266.79282	-287.0571	
23.5084	-256.5386	-247.87134	-255.31786	
23.50859	-158.63521	-183.84351	-231.14719	
23.50879	-121.58574	-111.08737	-150.2121	
23.50898	-80.08057	-48.03613	-70.49776	
23.50918	-15.38133	24.71999	17.88385	
23.50938	20.87466	59.75524	41.44414	
23.50957	-40.10132	4.82192	46.8154	
23.50977	-203.25328	-142.82663	-35.95081	
23.50996	-339.18271	-255.25682	-194.03668	
23.51016	-403.88196	-324.77798	-271.00436	
23.51035	-378.67368	-356.45618	-279.54956	
23.51055	-327.52466	-313.91339	-272.65237	
23.51074	-282.05206	-252.32704	-295.35812	
23.51094	-245.06363	-209.05179	-278.02362	
23.51113	-170.84262	-175.96973	-198.91965	
23.51133	-102.7253	-91.25034	-103.94604	
23.51152	-77.51701	-45.96088	-27.28355	
23.51172	-15.80859	8.11792	38.5754	
23.51191	43.88562	85.94012	76.35731	
23.51211	10.92563	-9.03348	84.10901	
23.5123	-158.51314	-162.84677	-25.26933	
23.5125	-292.24524	-258.73593	-215.15549	
23.5127	-302.74362	-328.86746	-255.7451	
23.51289	-337.22952	-362.43781	-281.62482	
23.51309	-370.43365	-336.13086	-296.21265	
23.51328	-319.2236	-295.54126	-283.94421	
23.51348	-226.50838	-268.50186	-275.46005	
23.51367	-170.41536	-179.57091	-187.26158	
23.51387	-101.38249	-126.59077	-126.4687	
23.51406	-28.80947	-101.32145	-53.52946	
23.51426	-15.86963	3.41807	19.22666	
23.51445	21.54607	69.27702	42.11554	
23.51465	-55.54369	-2.56355	24.29273	
23.51484	-211.06601	-147.34337	-86.24531	
23.51504	-308.11487	-256.29443	-225.10452	
23.51523	-391.85767	-296.02954	-290.90244	
23.51543	-377.51398	-314.21857	-297.92169	
23.51562	-322.39752	-290.90244	-291.08554	
23.51582	-283.2728	-226.20319	-289.62067	
23.51602	-237.55608	-197.57683	-232.91727	
23.51621	-180.24231	-169.4998	-147.46544	
23.51641	-90.70101	-105.47197	-119.57152	
23.5166	-55.2385	-37.35466	-58.96176	
23.5168	-10.80355	17.39555	23.56029	
23.51699	31.00681	37.53777	72.08472	
23.51719	-106.38753	-54.62813	56.45924	
23.51738	-251.96082	-185.9798	-89.05301	
23.51758	-305.18509	-260.75015	-242.92734	
23.51777	-355.05234	-313.1199	-271.85889	
23.51797	-368.72464	-349.55902	-288.64407	
23.51816	-364.26892	-370.31158	-320.93265	
23.51836	-344.55399	-308.78629	-284.5546	
23.51855	-259.04111	-245.674	-228.15637	
23.51875	-157.47551	-176.70216	-175.48143	
23.51895	-73.42754	-85.87909	-109.19523	
23.51914	11.59703	-55.48265	-48.76858	
23.51934	60.30457	22.76681	3.66222	
23.51953	39.97925	47.85302	47.18161	
23.51973	-71.2302	-29.90814	44.37391	
23.51992	-207.28172	-172.73476	-90.45686	
23.52012	-265.26688	-293.77118	-271.55371	
23.52031	-308.66422	-339.67102	-334.17767	
23.52051	-343.51636	-356.94449	-335.64258	
23.5207	-344.61502	-313.79132	-315.50037	
23.5209	-335.0322	-262.21503	-288.27783	
23.52109	-265.63312	-174.01654	-244.6974	
23.52129	-196.17297	-131.53477	-179.63194	
23.52148	-95.88916	-107.73034	-91.6776	
23.52168	-16.90726	-35.64562	-3.41807	
23.52188	-25.08621	64.27198	49.92828	
23.52207	-5.24918	98.57478	103.09152	
23.52227	-78.31049	-33.87555	36.50014	
23.52246	-219.79431	-169.80499	-113.16264	
23.52266	-279.67163	-259.65149	-237.9223	
23.52285	-316.47693	-321.6651	-340.76968	
23.52305	-329.59991	-283.2728	-342.84494	
23.52324	-313.60822	-266.91489	-317.27042	
23.52344	-275.52112	-295.90747	-264.10718	
23.52363	-202.03253	-219.24496	-175.48143	
23.52383	-122.98959	-153.20291	-145.57329	
23.52402	-37.72088	-77.27287	-81.24027	
23.52422	13.79437	-1.09867	-30.3354	
23.52441	51.88147	23.92651	42.84799	
23.52461	49.37895	26.30696	128.29982	
23.5248	-80.62991	-78.79879	47.30369	
23.525	-204.65712	-198.85861	-98.63583	
23.5252	-271.91992	-272.10303	-226.75253	
23.52539	-334.60495	-306.22272	-297.67755	
23.52559	-333.14005	-317.8808	-326.97531	
23.52578	-278.93918	-325.93768	-347.48373	
23.52598	-235.96912	-276.43665	-292.61148	
23.52617	-199.34691	-183.29417	-214.78928	
23.52637	-154.4847	-146.06158	-149.0524	
23.52656	-64.82131	-100.28382	-79.71435	
23.52676	3.54015	-37.17154	-52.24769	
23.52695	22.15644	-36.68325	-4.15052	
23.52715	-22.21747	-28.01599	61.8305	
23.52734	-189.15372	-83.49864	4.57778	
23.52754	-289.80377	-194.28084	-110.17182	
23.52773	-351.69531	-258.73593	-197.0275	
23.52793	-373.6076	-310.00702	-295.84644	
23.52813	-355.9679	-308.23694	-313.85236	
23.52832	-366.58835	-295.29709	-265.14481	
23.52852	-318.61325	-286.08051	-260.44495	
23.52871	-256.47754	-219.24496	-204.22986	
23.52891	-164.3727	-165.10513	-96.68264	
23.5291	-98.51375	-83.49864	-40.16236	
23.5293	-35.40147	-13.73333	-14.09955	
23.52949	37.53777	-7.81274	14.89303	
23.52969	2.56355	-16.05274	32.83792	
23.52988	-158.08588	-162.84677	-25.33036	
23.53008	-281.62482	-270.27191	-155.40025	
23.53027	-301.52289	-251.04526	-219.06186	
23.53047	-300.91251	-302.74362	-245.00259	
23.53066	-285.47012	-329.23367	-320.01709	
23.53086	-271.73682	-313.73029	-365.61176	
23.53105	-237.49504	-285.47012	-355.29648	
23.53125	-178.35017	-211.8595	-237.86127	
23.53145	-131.53477	-146.18365	-90.57893	
23.53164	-84.04797	-67.01865	-63.53954	
23.53184	-4.88296	2.01422	-35.34044	
23.53203	79.4702	18.7994	2.56355	
23.53223	43.0311	-7.32444	-12.39051	
23.53242	-148.68617	-118.96115	-78.79879	
23.53262	-303.72021	-218.32942	-211.31017	
23.53281	-352.18359	-271.49265	-290.29205	
23.53301	-314.82895	-309.88495	-299.02036	
23.5332	-297.06717	-281.13651	-314.82895	
23.5334	-297.61652	-260.87222	-332.95694	
23.53359	-262.52023	-272.95755	-296.57889	
23.53379	-223.21237	-250.80112	-230.53682	
23.53398	-134.58662	-214.85031	-157.71965	
23.53418	-84.35316	-136.41774	-43.0311	
23.53438	-34.48592	-16.48	-16.29688	
23.53457	22.15644	20.38636	12.75674	
23.53477	-35.95081	-21.30192	38.33125	
23.53496	-200.01831	-135.92944	-86.06219	
23.53516	-347.30063	-244.63637	-214.05682	
23.53535	-399.30417	-294.80881	-273.14066	
23.53555	-413.46475	-339.36581	-273.62897	
23.53574	-368.54153	-310.37323	-264.59549	
23.53594	-283.51697	-279.42746	-253.30363	
23.53613	-241.21829	-248.11548	-229.31609	
23.53633	-179.08261	-182.74483	-180.91373	
23.53652	-117.92352	-145.08499	-98.39168	
23.53672	-91.0062	-54.81124	-21.05777	
23.53691	-32.28858	26.12384	18.49422	
23.53711	32.41066	28.62636	45.22843	
23.5373	1.28178	-36.74429	26.91733	
23.5375	-168.27907	-179.75403	-127.32322	
23.5377	-306.22272	-284.06628	-281.19754	
23.53789	-330.82065	-322.09235	-309.57977	
23.53809	-338.9996	-337.53473	-306.95517	
23.53828	-325.69354	-340.28137	-303.17087	
23.53848	-305.36819	-306.40582	-300.42419	
23.53867	-256.96585	-233.77179	-304.57474	
23.53887	-163.64024	-179.14365	-224.7383	
23.53906	-100.22279	-130.31404	-118.90012	
23.53926	-41.93243	-63.53954	-18.49422	
23.53945	-5.37126	27.95495	43.64147	
23.53965	13.97748	79.83642	69.94843	
23.53984	-45.8388	-10.43733	66.7745	
23.54004	-230.78098	-155.27818	-116.21449	
23.54023	-361.46121	-245.12466	-279.18332	
23.54043	-392.34595	-335.64258	-286.38568	
23.54062	-366.22211	-372.44788	-316.53799	
23.54082	-319.89502	-323.43515	-312.20435	
23.54102	-268.01355	-282.1131	-288.09473	
23.54121	-233.22244	-233.40556	-250.37386	
23.54141	-165.16617	-159.00143	-152.71461	
23.5416	-66.46931	-72.63406	-93.20353	
23.5418	-33.44829	-12.75674	-28.50429	
23.54199	0.12207	33.6314	41.93243	
23.54219	9.94903	70.49776	113.34574	
23.54238	-103.57982	0.06104	110.9653	
23.54258	-248.05444	-137.63847	-64.63821	
23.54277	-343.39426	-245.1857	-240.48586	
23.54297	-389.17203	-302.56052	-271.49265	
