采样时间：2026-05-30 12:13:15
采样频率：5120Hz
测点描述	<未描述>	<未描述>	<未描述>	
time[s]	AI1-1 [Pa]	AI1-2 [Pa]	AI1-3 [Pa]	
23.36992	352.73294	-182.74483	-104.31226	
23.37012	412.48816	-294.38153	69.94843	
23.37031	411.93884	-207.5869	201.36113	
23.37051	413.40372	-65.1265	217.59697	
23.3707	472.18237	64.69924	327.34152	
23.3709	568.49878	163.3961	337.71783	
23.37109	718.64984	91.92175	290.35309	
23.37129	806.29901	73.48857	307.9928	
23.37148	801.53815	84.29212	318.61325	
23.37168	764.79382	93.14249	417.55426	
23.37188	742.39325	112.30811	311.83813	
23.37207	711.32544	73.73272	181.34099	
23.37227	604.51062	65.7979	314.64584	
23.37246	476.63809	42.78695	148.62514	
23.37266	434.03424	13.42814	76.72353	
23.37285	370.73886	-6.16474	267.03696	
23.37305	356.45618	-31.73925	237.80023	
23.37324	414.62448	111.51463	198.61446	
23.37344	478.65231	353.22122	252.63222	
23.37363	526.56635	378.55161	394.48224	
23.37383	564.28723	325.26627	469.06949	
23.37402	640.70557	419.93469	518.02118	
23.37422	654.19476	500.19836	523.39246	
23.37441	637.2265	506.30206	487.50269	
23.37461	582.65936	552.26294	491.71423	
23.3748	559.95361	609.0274	343.9436	
23.375	661.45819	668.72156	317.02628	
23.3752	681.72247	695.33374	366.34418	
23.37539	608.47803	639.30176	288.2168	
23.37559	532.79211	569.78058	244.88052	
23.37578	460.03601	497.45169	164.12854	
23.37598	380.56583	415.84521	95.03464	
23.37617	379.95544	384.59427	15.25925	
23.37637	511.67334	392.59012	-27.0394	
23.37656	594.01227	409.31424	125.91937	
23.37676	636.67712	466.32281	146.73299	
23.37695	648.09106	523.02625	156.37685	
23.37715	610.30914	557.93939	369.09085	
23.37734	568.13257	567.21704	434.03424	
23.37754	499.40488	585.77228	349.31485	
23.37773	515.70178	606.64691	426.4046	
23.37793	560.31982	604.87683	456.43481	
23.37812	595.41614	560.19775	410.35187	
23.37832	646.07684	617.69464	452.46741	
23.37852	659.01672	778.46613	414.92966	
23.37871	664.81519	670.85785	354.62509	
23.37891	634.60187	576.73877	389.72137	
23.3791	643.20813	512.40576	423.65796	
23.3793	589.00726	248.7869	372.63101	
23.37949	446.42474	133.549	406.5676	
23.37969	411.5116	98.2696	280.03784	
23.37988	393.68878	76.41835	159.73387	
23.38008	449.65973	136.78397	141.42278	
23.38027	457.71661	116.33656	191.47313	
23.38047	324.65591	34.18073	451.42978	
23.38066	338.57236	-10.62044	458.81528	
23.38086	454.84787	47.79198	429.88373	
23.38105	500.2594	103.82397	410.4129	
23.38125	582.29315	72.69509	361.40018	
23.38145	715.41492	135.07492	442.33527	
23.38164	723.65491	257.02689	426.16046	
23.38184	655.7207	339.48788	341.50214	
23.38203	646.25995	378.55161	363.59753	
23.38223	629.35272	350.65768	347.84998	
23.38242	455.58032	310.31219	323.86243	
23.38262	292.73355	310.98361	326.97531	
23.38281	274.36139	273.3848	197.6989	
23.38301	202.76498	252.87637	-15.80859	
23.3832	97.29301	267.95251	-172.97891	
23.3834	253.73088	280.89236	-19.89807	
23.38359	289.6817	273.32376	3.41807	
23.38379	87.34397	235.66393	-46.38813	
23.38398	85.0856	379.4061	-25.02518	
23.38418	23.7434	475.47836	-99.97864	
23.38438	88.32056	435.07187	10.74252	
23.38457	290.41412	432.87454	61.09806	
23.38477	401.6236	338.8165	138.61507	
23.38496	545.18268	323.74036	252.20496	
23.38516	675.25256	54.93332	354.25885	
23.38535	682.57697	-255.25682	611.22473	
23.38555	517.65497	148.74721	725.24188	
23.38574	415.90625	419.44638	649.617	
23.38594	318.18597	361.46121	584.30737	
23.38613	203.19223	407.78833	542.3139	
23.38633	67.20176	381.66449	304.69681	
23.38652	27.10044	370.67783	124.88174	
23.38672	256.17236	363.04819	188.54335	
23.38691	328.50125	322.21442	213.75165	
23.38711	142.09418	266.06036	183.29417	
23.3873	28.50429	288.64407	183.72142	
23.3875	110.29389	377.0867	317.27042	
23.3877	248.66481	448.92728	394.78745	
23.38789	303.78125	479.07956	465.65143	
23.38809	267.64734	488.54031	510.39154	
23.38828	234.32112	505.14236	497.87897	
23.38848	47.05954	546.9527	525.52875	
23.38867	-100.589	566.97284	505.87482	
23.38887	93.02042	431.28757	547.13586	
23.38906	274.6666	329.59991	490.55453	
23.38926	338.87753	336.55814	452.58951	
23.38945	270.02777	267.15903	441.35867	
23.38965	188.60439	175.1152	408.03247	
23.38984	161.44292	144.59669	465.34622	
23.39004	177.43462	245.36882	377.33084	
23.39023	290.8414	363.29233	270.88229	
23.39043	361.40018	386.9747	386.85263	
23.39062	441.2366	442.70151	429.21231	
23.39082	569.84161	460.89053	423.16965	
23.39102	697.47003	496.84134	500.07629	
23.39121	740.01282	539.20105	550.06561	
23.39141	725.36395	544.51123	658.46735	
23.3916	750.75531	632.58765	587.11511	
23.3918	834.1319	709.73846	575.45703	
23.39199	859.88953	716.51355	649.73907	
23.39219	785.36334	723.04456	581.62177	
23.39238	694.35712	650.89874	528.21436	
23.39258	556.10828	417.55426	404.85855	
23.39277	437.33023	247.68822	345.28641	
23.39297	346.14093	187.68883	301.70599	
23.39316	295.48019	79.59227	326.487	
23.39336	371.77649	41.44414	188.23816	
23.39355	452.16223	237.73918	10.19318	
23.39375	491.34799	381.29825	297.43338	
23.39395	477.49258	303.59814	279.97681	
23.39414	465.34622	277.41324	206.61031	
23.39434	413.28165	231.8186	376.11011	
23.39453	292.42834	189.88617	308.29797	
23.39473	229.74333	217.84113	301.76703	
23.39492	58.77865	246.04022	129.88678	
23.39512	-299.2645	422.5593	109.37834	
23.39531	-448.68314	474.07452	356.151	
23.39551	-327.52466	495.55957	339.54895	
23.3957	-335.70361	554.03302	316.04968	
23.3959	-149.78485	530.961	234.138	
23.39609	134.70869	461.74506	-10.86459	
23.39629	191.90039	327.7688	-83.31553	
23.39648	274.72763	292.30627	-305.61237	
23.39668	326.36493	191.16794	-489.63898	
23.39688	431.10446	347.72791	-192.26662	
23.39707	590.59418	115.35996	-160.83255	
23.39727	682.638	-5.00504	-143.55907	
23.39746	714.25519	564.83655	-78.06635	
23.39766	762.96271	662.67889	-118.83907	
23.39785	839.80835	708.02942	-36.74429	
23.39805	891.1405	708.02942	-38.39228	
23.39824	893.88715	718.77191	20.38636	
23.39844	839.3811	766.07562	71.59642	
23.39863	733.05463	725.30292	259.83459	
23.39883	636.18884	723.34973	369.88434	
23.39902	536.51538	669.82025	255.43993	
23.39922	351.26804	632.09937	164.61684	
23.39941	244.6974	453.38297	133.91522	
23.39961	168.3401	367.1987	75.56383	
23.3998	121.64678	292.55045	39.00266	
23.4	200.56764	281.62482	131.35167	
23.4002	275.52112	347.91101	106.5096	
23.40039	253.79193	408.82596	78.00531	
23.40059	224.12793	508.37732	71.35227	
23.40078	232.67311	397.83929	155.27818	
23.40098	474.19659	349.07071	305.73444	
23.40117	765.95355	466.81113	436.53677	
23.40137	830.22552	529.31305	554.27716	
23.40156	998.07733	506.54623	552.93433	
23.40176	1038.91113	551.53052	584.79565	
23.40195	966.216	567.94946	508.74356	
23.40215	814.05072	428.41882	487.13644	
23.40234	527.97021	405.77411	568.68188	
23.40254	426.4046	375.927	542.19183	
23.40273	405.71307	221.13712	518.50946	
23.40293	358.16522	246.34541	455.51929	
23.40313	308.78629	99.61241	431.71484	
23.40332	330.94272	-13.8554	427.6864	
23.40352	387.58508	154.97299	413.09854	
23.40371	547.25793	84.96353	430.92136	
23.40391	612.14026	14.70992	463.39304	
23.4041	533.82977	-228.5226	533.46356	
23.4043	597.49139	11.0477	556.35242	
23.40449	592.91357	519.30298	554.82648	
23.40469	592.73047	492.93497	574.1142	
23.40488	623.61523	613.23895	588.45789	
23.40508	634.78497	603.35095	629.53583	
23.40527	669.88129	496.65823	618.06085	
23.40547	565.14178	547.44104	610.98053	
23.40566	443.92224	456.80106	681.35626	
23.40586	264.04614	311.59399	624.34766	
23.40605	83.68176	363.90271	509.41495	
23.40625	50.66072	402.29498	451.00253	
23.40645	43.39732	434.15631	401.98981	
23.40664	-49.6231	477.61469	377.45291	
23.40684	-20.26429	403.39365	398.69382	
23.40703	104.55641	375.56079	440.44312	
23.40723	34.60799	361.58331	432.26416	
23.40742	-122.37923	376.35425	426.83188	
23.40762	-174.62691	428.66299	442.5184	
23.40781	-236.09119	471.99927	430.24994	
23.40801	-489.45584	477.55365	479.14059	
23.4082	-331.5531	499.16074	574.54144	
23.4084	-10.5594	583.63599	592.18115	
23.40859	-35.09629	640.82764	679.0979	
23.40879	-75.68591	704.9165	752.58643	
23.40898	-49.25687	794.21368	678.60956	
23.40918	36.25599	771.50793	600.78735	
23.40938	-37.35466	719.56543	590.65521	
23.40957	-259.10214	652.974	463.51514	
23.40977	-426.64877	636.79919	161.13773	
23.40996	-455.70239	601.39777	89.60234	
23.41016	-463.63721	454.05438	134.34248	
23.41035	-456.43481	270.82126	203.61949	
23.41055	-434.70566	272.28613	283.4559	
23.41074	-375.927	253.79193	299.99695	
23.41094	-315.86658	-64.45509	425.55011	
23.41113	-393.62775	173.22305	469.86298	
23.41133	-332.04138	507.76697	536.45435	
23.41152	-400.21973	404.98062	490.98178	
23.41172	-417.73737	396.49646	439.8938	
23.41191	80.50783	302.37738	484.81705	
23.41211	315.62244	270.82126	257.33206	
23.4123	240.60793	346.263	304.94095	
23.4125	282.2962	365.36758	570.20782	
23.4127	276.25354	358.34833	595.72131	
23.41289	240.05859	296.02954	501.29703	
23.41309	206.61031	422.07098	418.89706	
23.41328	115.97034	282.66245	487.25851	
23.41348	44.74014	82.39998	526.87152	
23.41367	95.33982	396.06921	469.25259	
23.41387	144.47462	567.70532	441.66388	
23.41406	263.25266	489.08963	555.13171	
23.41426	424.63455	358.7756	630.14618	
23.41445	455.82446	544.4502	582.59833	
23.41465	515.51868	636.61609	612.44543	
23.41484	599.32251	521.98859	552.69019	
23.41504	597.55243	463.69824	483.16904	
23.41523	509.17081	344.00464	527.48193	
23.41543	439.28342	-18.43318	541.33734	
23.41562	494.70505	-729.69757	487.25851	
23.41582	573.80902	-667.07361	403.82092	
23.41602	581.07245	-104.98367	355.78479	
23.41621	483.47421	248.4817	281.80792	
23.41641	438.30682	355.78479	231.45238	
23.4166	477.37051	261.05533	276.37561	
23.4168	449.11038	215.70482	457.16727	
23.41699	465.34622	249.58037	601.33673	
23.41719	486.46503	345.46951	532.54797	
23.41738	555.55896	363.23129	472.36548	
23.41758	568.13257	428.78506	433.72906	
23.41777	439.95483	500.2594	445.32608	
23.41797	528.6416	523.51453	473.95245	
23.41816	668.78259	542.86322	334.60495	
23.41836	745.5672	591.3877	304.26953	
23.41855	778.64923	676.59534	377.0867	
23.41875	699.17908	694.11298	434.76669	
23.41895	712.97339	662.43475	547.50208	
23.41914	696.85962	671.89551	456.12964	
23.41934	565.508	577.77643	338.02301	
23.41953	406.38446	367.93115	220.52675	
23.41973	315.86658	213.08023	20.87466	
23.41992	297.79962	108.09656	-191.5952	
23.42012	253.73088	72.20679	-253.36467	
23.42031	293.77118	137.02811	-186.77328	
23.42051	278.69504	237.86127	-324.22864	
23.4207	329.41678	292.91666	-262.52023	
23.4209	376.11011	295.35812	-75.0145	
23.42109	263.86304	292.0011	62.9902	
23.42129	89.90753	398.44965	64.33302	
23.42148	-59.87732	234.87045	13.61126	
23.42168	169.62187	-439.28342	-66.59138	
23.42188	363.5365	-1160.802	-158.20795	
23.42207	377.88019	-925.38226	108.21864	
23.42227	391.06418	77.08975	60.24354	
23.42246	308.78629	465.16312	6.22578	
23.42266	317.8808	462.05023	212.22571	
23.42285	332.59073	425.67218	111.81982	
23.42305	264.35132	314.0965	2.25837	
23.42324	295.54126	267.89148	-175.78662	
23.42344	324.22864	247.13889	-279.6106	
23.42363	251.41148	248.60378	-173.46721	
23.42383	267.76941	202.82602	-183.11105	
23.42402	279.85474	152.65358	-80.87405	
23.42422	323.67932	158.39107	-45.10636	
23.42441	373.91278	303.90332	-67.50694	
23.42461	376.35425	451.36874	26.97836	
23.4248	441.84698	519.42505	68.30042	
23.425	520.46265	531.69348	165.77655	
23.4252	619.03748	538.83478	254.4023	
23.42539	541.70355	548.11243	364.94034	
23.42559	389.66034	519.30298	402.05084	
23.42578	450.69736	539.99451	339.12167	
23.42598	462.29437	513.87067	384.71634	
23.42617	284.00525	476.76016	498.85556	
23.42637	29.96918	469.25259	444.53262	
23.42656	-62.25776	421.76581	336.61917	
23.42676	161.07669	376.96463	232.49001	
23.42695	277.71844	344.61502	78.55464	
23.42715	159.4287	338.26715	-32.34962	
23.42734	253.79193	252.02185	-66.7745	
23.42754	461.07364	198.98068	1.03763	
23.42773	492.01941	225.28764	44.86221	
23.42793	426.83188	230.96408	162.23639	
23.42812	362.31573	332.83487	207.28172	
23.42832	419.75159	422.19305	267.22006	
23.42852	463.1489	454.84787	349.80316	
23.42871	401.68463	448.92728	280.83133	
23.42891	473.46414	400.83011	359.63013	
23.4291	595.84338	366.22211	512.34473	
23.4293	537.98029	310.31219	535.17261	
23.42949	424.87869	268.68497	537.91925	
23.42969	279.67163	235.54185	506.79037	
23.42988	197.14957	257.88141	383.43454	
23.43008	95.15672	343.63843	417.55426	
23.43027	-34.11969	368.17529	381.78656	
23.43047	-91.25034	404.06506	321.23782	
23.43066	-285.71429	439.71069	465.65143	
23.43086	-404.1261	414.86862	453.93231	
23.43105	-628.00989	406.50656	429.88373	
23.43125	-572.46619	386.05914	401.07425	
23.43145	-171.57506	373.05826	322.64169	
23.43164	-94.72945	440.26001	355.29648	
23.43184	39.36888	465.16312	340.76968	
23.43203	233.22244	364.32996	345.77472	
23.43223	385.20462	370.67783	381.23721	
23.43242	530.22858	391.36935	365.91693	
23.43262	578.20367	306.77206	339.85413	
23.43281	632.58765	196.84439	291.14658	
23.43301	624.89697	66.16413	233.10037	
23.4332	508.62149	53.34636	143.25389	
23.4334	389.96552	-50.2945	82.52205	
23.43359	320.13916	-198.12616	-1.09867	
23.43379	276.68082	-90.94516	-119.32737	
23.43398	311.59399	141.11758	-190.2524	
23.43418	379.46713	315.50037	-197.33269	
23.43438	471.75513	374.5842	-246.58955	
23.43457	503.31125	392.40698	-393.20047	
23.43477	508.19421	440.99246	-229.07193	
23.43496	577.71539	448.13379	-45.59465	
23.43516	497.14651	412.91544	-36.13391	
23.43535	391.79663	433.42386	69.76531	
23.43555	357.06656	369.45706	187.32262	
23.43574	296.21265	289.07132	323.19101	
23.43594	277.71844	289.86481	356.63931	
23.43613	254.52437	259.95667	351.81738	
23.43633	116.3976	233.77179	269.96674	
23.43652	1.09867	136.66188	232.55104	
23.43672	-54.20087	78.67672	183.53831	
23.43691	-101.38249	148.01477	85.94012	
23.43711	-106.0213	220.28261	212.77505	
23.4373	-68.11731	211.61534	251.35045	
23.4375	-4.88296	134.70869	255.50096	
23.4377	69.21598	130.37508	266.3045	
23.43789	224.67726	247.93237	215.15549	
23.43809	285.71429	334.72702	234.74837	
23.43828	353.09915	345.83575	272.34717	
23.43848	461.86713	366.52731	298.34894	
23.43867	435.31601	393.13943	315.5614	
23.43887	535.59985	392.59012	408.58182	
23.43906	613.29999	383.92285	543.90088	
23.43926	450.69736	335.39841	632.95386	
23.43945	345.53058	222.23578	669.2099	
23.43965	399.30417	171.20883	598.22382	
23.43984	478.77438	7.81274	425.42801	
23.44004	473.40311	-43.33628	307.19931	
23.44023	435.25497	-153.08084	246.46748	
23.44043	462.1723	-183.78247	206.12201	
23.44062	478.28607	205.7558	198.00409	
23.44082	456.92313	195.31847	187.93298	
23.44102	460.8295	161.99225	218.1463	
23.44121	480.72757	222.72408	254.64644	
23.44141	475.11215	198.24823	274.30035	
23.4416	501.4191	369.57916	335.27634	
23.4418	565.93524	508.62149	434.52255	
23.44199	610.12604	612.81165	519.05884	
23.44219	638.87445	650.22736	567.58325	
23.44238	585.65021	682.08868	550.9201	
23.44258	496.16992	701.86469	512.4668	
23.44277	490.12726	684.65222	514.54205	
23.44297	425.55011	626.30084	461.62299	
23.44316	389.96552	420.97232	336.31396	
23.44336	380.32166	258.18658	161.93121	
23.44355	353.09915	252.38808	109.98871	
23.44375	301.46182	256.47754	205.57268	
23.44395	180.3644	285.28702	170.11017	
23.44414	173.7724	373.3024	112.91849	
23.44434	156.92618	446.1806	173.16202	
23.44453	218.87875	476.63809	311.47189	
23.44473	416.51663	497.32962	405.10269	
23.44492	489.82208	539.87244	416.02832	
23.44512	441.48074	557.69525	507.33969	
23.44531	386.54745	569.71954	569.84161	
23.44551	313.48611	593.58502	573.19867	
23.4457	168.88943	593.58502	584.06323	
23.4459	30.15229	574.72455	624.5918	
23.44609	-10.37629	550.55389	677.8161	
23.44629	13.30607	532.36487	628.13196	
23.44648	-29.8471	499.95422	522.41583	
23.44668	-44.55702	465.52936	457.16727	
23.44688	-11.29185	431.95898	465.71246	
23.44707	-17.57866	469.4357	485.36636	
23.44727	11.41392	551.53052	525.58978	
23.44746	28.07703	566.97284	555.98621	
23.44766	124.45448	569.17023	571.67273	
23.44785	236.33534	587.42029	590.59418	
23.44805	230.53682	621.78412	574.60248	
23.44824	267.70837	626.85016	635.21228	
23.44844	358.65353	679.89136	640.33936	
23.44863	380.13855	772.42346	593.46295	
23.44883	368.78568	734.64154	600.72632	
23.44902	429.15128	679.64722	586.99298	
23.44922	389.5993	655.90381	624.16455	
23.44941	363.65857	633.62531	627.1554	
23.44961	351.57324	665.24249	604.20544	
23.4498	288.27783	559.64844	552.38501	
23.45	264.77859	468.15393	378.2464	
23.4502	190.13031	363.65857	265.63312	
23.45039	107.79137	246.22333	217.29179	
23.45059	182.74483	481.52106	179.02158	
23.45078	247.50511	550.06561	215.33861	
23.45098	320.3833	412.06091	321.78717	
23.45117	426.95395	475.72253	417.37112	
23.45137	-282.17413	577.71539	464.24756	
23.45156	-153.08084	686.91058	529.06891	
23.45176	841.21222	734.21429	592.48633	
23.45195	764.30554	683.55359	654.13373	
23.45215	791.95532	581.98798	736.53369	
23.45234	857.87531	448.25586	800.25635	
23.45254	670.73578	388.68375	817.22467	
23.45273	621.96722	365.67279	763.57312	
23.45293	534.19598	365.55072	739.95178	
23.45312	409.31424	184.57594	737.44928	
23.45332	247.74925	52.85806	485.06119	
23.45352	124.02722	178.83847	321.72614	
23.45371	101.93182	239.63133	236.39638	
23.45391	154.36263	340.76968	249.6414	
23.4541	110.11078	359.99634	448.31689	
23.4543	88.80886	320.3833	273.81207	
23.45449	67.87316	294.74777	272.28613	
23.45469	83.37657	292.24524	342.17352	
23.45488	195.3795	382.58005	252.26601	
23.45508	333.8725	430.79929	390.51486	
23.45527	365.8559	397.10684	517.89911	
23.45547	280.46509	322.03131	447.88965	
23.45566	257.14896	236.64052	342.05145	
23.45586	292.91666	212.83609	523.20935	
23.45605	342.53976	265.38895	577.71539	
23.45625	363.5365	65.00443	492.26355	
23.45645	280.03784	6.16474	384.47217	
23.45664	128.17773	48.21925	228.15637	
23.45684	-14.3437	-203.37535	169.80499	
23.45703	-165.7155	-333.8725	78.85983	
23.45723	1.648	-410.96225	163.70128	
23.45742	234.01593	-396.37439	166.63106	
23.45762	94.42427	-348.8876	61.40324	
23.45781	17.94488	-224.43312	164.49477	
23.45801	111.39256	-63.41746	258.79697	
23.4582	133.2438	-79.22605	210.51668	
23.4584	-19.9591	55.17746	227.8512	
23.45859	126.83492	103.88501	181.15787	
23.45879	374.03485	50.2945	124.88174	
23.45898	272.16406	82.7662	304.63577	
23.45918	276.49768	125.43108	323.80139	
23.45938	239.75342	166.63106	243.47667	
23.45957	150.2121	156.62099	235.17563	
23.45977	140.81241	181.46306	294.74777	
23.45996	89.90753	163.09091	357.98212	
23.46016	17.45659	148.44203	435.19394	
23.46035	-97.23197	122.25715	460.58536	
23.46055	-208.99075	1.77007	516.92249	
23.46074	-279.97681	15.68651	677.633	
23.46094	-279.7937	135.99048	574.96869	
23.46113	-183.41624	13.8554	493.48428	
23.46133	-140.14099	-42.84799	511.79541	
23.46152	-201.78839	137.76056	535.41675	
23.46172	-7.44652	135.86841	591.81494	
23.46191	198.79758	70.19257	549.27216	
23.46211	355.35751	57.06961	622.02826	
23.4623	471.20578	13.00089	659.56604	
23.4625	424.02417	-38.0871	570.87921	
23.4627	414.86862	-132.93863	620.74646	
23.46289	367.44284	-242.8663	580.88928	
23.46309	382.33588	-61.09806	538.65167	
23.46328	331.73621	95.27879	503.98267	
23.46348	248.54274	4.944	425.0618	
23.46367	195.56261	-85.69598	553.11749	
23.46387	164.0675	-88.74783	600.177	
23.46406	80.87405	-73.36649	480.91068	
23.46426	101.87078	-112.06396	424.51248	
23.46445	247.13889	85.02457	431.28757	
23.46465	168.03491	199.59105	428.72403	
23.46484	202.76498	216.25417	466.50595	
23.46504	239.32616	190.4355	519.66919	
23.46523	134.15936	172.00232	651.14294	
23.46543	162.72469	299.75281	672.62793	
23.46563	138.06573	292.06213	516.80042	
23.46582	79.34812	305.18509	598.22382	
23.46602	177.98395	269.47842	634.05255	
23.46621	303.65918	211.55431	567.21704	
23.46641	412.61026	261.48257	616.29077	
23.4666	470.77853	256.11133	682.94318	
23.4668	556.71863	266.60971	654.74408	
23.46699	585.284	286.26361	505.38651	
23.46719	411.32846	303.29294	575.33496	
23.46738	464.36963	292.67252	628.43713	
23.46758	516.98352	221.44231	587.48132	
23.46777	298.53207	258.18658	691.54944	
23.46797	346.75131	379.77234	646.99237	
23.46816	471.99927	497.57379	635.51746	
23.46836	519.18091	535.05054	612.32336	
23.46855	624.89697	590.53314	653.09613	
23.46875	666.70734	620.62439	846.58344	
23.46895	740.6842	562.15094	780.0531	
23.46914	776.14673	538.04132	713.46173	
23.46934	776.32983	518.38739	715.17078	
23.46953	761.13165	570.3299	746.23859	
23.46973	707.66321	596.75891	701.80365	
23.46992	680.1355	553.54474	666.82941	
23.47012	644.18469	498.00104	409.55841	
23.47031	619.34265	422.07098	42.23762	
23.47051	648.64038	407.78833	224.25002	
23.4707	677.20575	479.44577	226.38631	
23.4709	719.87061	533.21942	256.05029	
23.47109	769.06647	555.37585	432.75247	
23.47129	705.16071	593.09674	461.43985	
23.47148	703.39062	672.26172	499.71008	
23.47168	603.35095	765.64838	476.94327	
23.47188	601.03156	836.20715	642.71979	
23.47207	1025.72705	969.57306	653.76752	
23.47227	1213.66003	1025.97119	595.11096	
23.47246	1085.11609	929.89899	567.21704	
23.47266	983.91675	823.63354	516.73938	
23.47285	917.20331	790.06317	554.46027	
23.47305	859.09607	753.44098	526.07806	
23.47324	705.77106	642.71979	587.35925	
23.47344	551.46948	536.0271	472.54861	
23.47363	458.81528	466.50595	302.68259	
23.47383	302.19427	442.09113	299.75281	
23.47402	356.88345	480.97171	173.34514	
23.47422	534.01288	476.08875	211.31017	
23.47441	588.39685	481.27689	183.96558	
23.47461	658.58942	521.25616	141.97211	
23.4748	575.5791	464.98001	254.15814	
23.475	498.85556	479.99512	186.95639	
23.4752	538.46857	534.13495	269.23428	
23.47539	510.75778	510.39154	260.62808	
23.47559	459.6698	426.4046	112.18604	
23.47578	384.22803	449.11038	228.58363	
23.47598	398.26654	445.81439	287.42331	
23.47617	498.30621	340.03723	323.9845	
23.47637	579.11926	351.26804	443.61707	
23.47656	567.70532	217.35283	353.46536	
23.47676	368.05322	114.68856	234.138	
23.47695	163.82336	35.82873	132.5724	
23.47715	81.24027	-108.76797	53.52946	
23.47734	163.64024	-82.09479	-55.11643	
23.47754	253.24258	-83.31553	-151.67699	
23.47773	243.29356	-109.3173	-122.013	
23.47793	286.26361	-79.04294	-96.37746	
23.47812	393.01736	-28.07703	-132.93863	
23.47832	528.88574	51.14902	-146.79404	
23.47852	553.72784	90.63998	162.11432	
23.47871	592.54736	122.44026	192.0835	
23.47891	778.5882	169.4998	88.19849	
23.4791	817.22467	179.14365	250.06866	
23.4793	783.41016	247.56615	251.41148	
23.47949	774.31561	290.90244	219.00082	
23.47969	683.79773	281.56378	63.41746	
23.47988	562.33405	220.7709	-10.62044	
23.48008	364.45203	66.2862	-132.20618	
23.48027	238.95993	-194.28084	-283.33383	
23.48047	117.74041	-312.14331	-269.11221	
23.48066	167.11935	-33.20414	-460.03601	
23.48086	262.94748	106.93686	-501.96844	
23.48105	266.18243	79.10397	-452.16223	
23.48125	395.5199	159.73387	-540.78796	
23.48145	340.95279	220.03845	-489.39481	
23.48164	306.64999	274.72763	-414.62448	
23.48184	284.18835	325.3273	-437.2692	
23.48203	335.2153	365.67279	-254.34126	
23.48223	359.56909	379.4061	-52.30872	
23.48242	193.24319	312.08228	-39.2468	
23.48262	227.05771	343.57739	-15.68651	
23.48281	233.89386	434.21735	-70.25361	
23.48301	74.83138	395.5199	-111.39256	
23.4832	-47.85302	419.32431	-76.23524	
23.4834	-174.99313	483.65735	-68.05627	
23.48359	-399.73145	448.80521	90.39583	
23.48379	-501.60223	356.33411	215.64378	
23.48398	-398.69382	368.41943	5.24918	
23.48418	-288.03369	385.87604	-16.17481	
23.48438	-224.98245	376.84256	159.6118	
23.48457	-213.87372	443.92224	117.74041	
23.48477	-223.51756	479.56787	131.16855	
23.48496	-165.2272	479.68994	230.41475	
23.48516	-98.63583	425.42801	253.12051	
23.48535	-60.97598	389.17203	270.27191	
23.48555	-58.47346	345.04227	326.42596	
23.48574	-21.72918	334.60495	352.79398	
23.48594	-23.31614	385.93707	281.80792	
23.48613	34.48592	273.81207	144.35255	
23.48633	286.44672	241.27934	127.50633	
23.48652	385.32669	176.82425	320.99368	
23.48672	408.94803	82.94931	345.77472	
23.48691	412.24402	34.60799	234.99252	
23.48711	342.90598	-41.13895	208.13623	
23.4873	327.15842	50.59969	185.85773	
23.4875	323.74036	-129.03226	224.55519	
23.4877	386.05914	-164.79996	252.57118	
23.48789	498.55038	32.10547	246.22333	
23.48809	530.04547	216.49831	261.72675	
23.48828	486.09882	385.6319	377.02567	
23.48848	484.57291	348.39929	356.76138	
23.48867	547.56311	444.8378	133.91522	
23.48887	588.21375	479.87305	94.79049	
23.48906	586.26056	495.92578	240.85208	
23.48926	566.05731	489.15067	361.27811	
23.48945	524.12488	418.59189	404.67545	
23.48965	464.24756	416.21143	487.38058	
23.48984	433.66803	400.58597	579.72961	
23.49004	420.91129	372.69205	512.58887	
23.49023	315.37827	302.56052	395.703	
23.49043	177.37358	311.28879	262.82541	
23.49062	75.38072	253.4257	196.78336	
23.49082	-1.77007	85.20768	265.32791	
23.49102	100.52797	122.013	67.62902	
23.49121	374.64523	255.7451	10.07111	
23.49141	527.23779	235.41978	98.69686	
23.4916	536.63745	242.80527	-34.18073	
23.4918	588.33582	368.3584	110.17182	
23.49199	603.65613	502.7009	311.47189	
23.49219	615.37524	606.2807	300.48523	
23.49238	775.90259	707.90735	186.22394	
23.49258	845.54584	794.5799	319.0405	
23.49277	741.966	771.81311	553.4837	
23.49297	707.96838	727.62231	547.07483	
23.49316	587.42029	735.49609	583.20874	
23.49336	390.39276	761.00958	572.58826	
23.49355	253.4257	713.46173	471.51099	
23.49375	122.74545	603.22888	373.11929	
23.49395	188.23816	588.27478	352.24463	
23.49414	211.73741	586.99298	404.67545	
23.49434	199.10275	571.12341	422.49823	
23.49453	427.01498	543.16846	480.7886	
23.49473	542.00873	529.06891	493.17911	
23.49492	580.33997	555.19275	571.12341	
23.49512	602.55743	526.3222	673.42145	
23.49531	633.50323	541.88666	567.40015	
23.49551	720.23682	578.99713	606.89105	
23.4957	667.25671	618.12189	632.52661	
23.4959	622.08929	676.59534	603.53406	
23.49609	632.46558	679.0979	630.6955	
23.49629	646.01581	710.95917	526.93256	
23.49648	504.53201	685.01849	464.67484	
23.49668	330.63754	597.12518	385.44876	
23.49688	169.80499	524.67419	338.20612	
23.49707	57.80206	457.96075	298.95932	
23.49727	44.1908	334.84909	123.47789	
