采样时间：2026-05-30 12:07:29
采样频率：5120Hz
测点描述	<未描述>	<未描述>	<未描述>	
13.82559	-143.55907	-59.99939	-78.92087	
13.82578	-114.38338	-57.86309	-61.64739	
13.82598	-44.80117	-47.18161	-31.86132	
13.82617	-48.28028	2.86874	-30.09125	
13.82637	-28.80947	43.09214	-41.44414	
13.82656	10.25422	51.57628	-29.72503	
13.82676	53.95673	45.53362	23.01096	
13.82695	82.33894	39.79613	73.97687	
13.82715	103.45775	46.63228	132.32826	
13.82734	158.9404	98.02545	158.20795	
13.82754	179.08261	158.20795	157.7807	
13.82773	139.46959	156.07166	164.00647	
13.82793	95.82812	65.7979	157.7807	
13.82812	60.06042	-1.28178	75.07553	
13.82832	-6.1037	-37.47673	-35.46251	
13.82852	-85.63494	-81.91168	-65.85894	
13.82871	-103.76293	-76.29627	-56.94754	
13.82891	-76.6625	-44.74014	-72.08472	
13.8291	-58.77865	-3.96741	-92.6542	
13.8293	-42.29865	-13.12296	-89.48027	
13.82949	-34.7911	-28.32118	-76.90665	
13.82969	-40.40651	-12.57363	-54.13984	
13.82988	-11.47496	24.2317	-22.40059	
13.83008	17.02933	85.51286	27.64977	
13.83027	18.18903	120.67019	76.96768	
13.83047	47.4868	135.62425	125.79729	
13.83066	97.96442	152.53151	144.04736	
13.83086	130.00885	166.02069	160.1001	
13.83105	119.63256	153.69121	174.38277	
13.83125	60.48769	86.7336	97.10989	
13.83145	2.50252	-27.46666	37.78191	
13.83164	-31.37303	-75.86901	-8.97244	
13.83184	-95.09567	-58.5345	-30.51851	
13.83203	-108.95108	-48.28028	-3.7843	
13.83223	-97.10989	-51.9425	-73.00027	
13.83242	-112.55226	-27.83288	-143.86426	
13.83262	-52.4308	-30.09125	-97.7813	
13.83281	-30.27436	-50.11139	-48.09717	
13.83301	-48.15821	2.62459	-40.40651	
13.8332	-39.85717	42.17658	-15.56444	
13.8334	-15.93066	57.13065	21.36296	
13.83359	28.32118	82.94931	72.38991	
13.83379	56.52028	139.71373	110.04974	
13.83398	117.61833	173.16202	117.49626	
13.83418	170.90366	149.0524	137.27226	
13.83438	170.72054	115.9093	155.40025	
13.83457	104.92264	64.82131	139.71373	
13.83477	17.57866	36.13391	96.68264	
13.83496	-25.02518	3.11289	41.26102	
13.83516	-56.2151	-54.01776	-25.75762	
13.83535	-86.00116	-86.79464	-72.20679	
13.83555	-81.7896	-93.14249	-88.32056	
13.83574	-61.8305	-57.06961	-97.35404	
13.83594	-81.85064	-57.80206	-75.07553	
13.83613	-79.71435	-88.80886	-73.30546	
13.83633	-75.62486	-41.93243	-72.38991	
13.83652	-79.59227	6.46992	-32.59377	
13.83672	-30.51851	41.56621	10.62044	
13.83691	22.03436	79.28709	52.12561	
13.83711	93.56975	110.23286	79.4702	
13.8373	151.43285	141.97211	109.68353	
13.8375	166.93625	163.70128	126.34663	
13.8377	146.54988	185.06424	152.59254	
13.83789	78.00531	130.37508	128.72707	
13.83809	26.85629	44.31288	54.75021	
13.83828	-11.71911	-6.16474	6.71407	
13.83848	-45.04532	-25.94073	-37.5988	
13.83867	-58.5345	-30.21332	-75.13657	
13.83887	-77.02872	-47.73095	-98.39168	
13.83906	-107.11996	-48.46339	-94.60738	
13.83926	-108.46278	-35.52354	-87.28294	
13.83945	-91.12827	-31.00681	-60.91494	
13.83965	-80.26368	-28.01599	-28.93155	
13.83984	-47.05954	19.83703	-5.18815	
13.84004	14.58785	53.95673	6.22578	
13.84023	85.69598	71.96265	24.59792	
13.84043	119.75463	110.9653	82.82723	
13.84062	162.84677	156.43788	137.21121	
13.84082	188.11609	190.13031	164.49477	
13.84102	177.98395	187.07846	190.37447	
13.84121	136.60085	175.6035	177.06839	
13.84141	67.9342	137.02811	120.48708	
13.8416	35.82873	64.88235	58.83969	
13.8418	-48.82962	-8.36207	-77.51701	
13.84199	-123.661	-60.48769	-91.55553	
13.84219	-128.72707	-84.04797	-42.29865	
13.84238	-141.97211	-56.09302	-89.78545	
13.84258	-162.90781	-32.28858	-52.61391	
13.84277	-125.85833	-10.62044	-38.20918	
13.84297	-81.85064	32.53273	-34.24177	
13.84316	-17.51762	54.99435	-1.70904	
13.84336	46.02191	83.01035	1.83111	
13.84355	28.44325	92.53212	33.50932	
13.84375	87.52708	101.32145	60.36561	
13.84395	124.27137	134.15936	97.65923	
13.84414	154.97299	165.95966	147.4044	
13.84434	204.71815	206.97653	177.43462	
13.84453	134.2204	197.2106	173.71135	
13.84473	62.86813	102.7253	102.60323	
13.84492	0.24415	19.2877	-2.62459	
13.84512	-41.44414	-43.0311	-56.3982	
13.84531	-56.09302	-69.21598	-69.70428	
13.84551	-98.69686	-39.61303	-76.1742	
13.8457	-127.87255	-31.9834	-84.47523	
13.8459	-121.76885	-37.53777	-78.12739	
13.84609	-64.88235	-14.16059	-44.61806	
13.84629	-21.85125	4.944	-36.86636	
13.84648	-34.66903	11.59703	-34.05865	
13.84668	-25.63555	12.51259	-21.54607	
13.84688	21.54607	-3.66222	24.10962	
13.84707	47.4868	11.84118	93.14249	
13.84727	106.0213	72.75613	129.70366	
13.84746	188.29921	146.00055	142.21625	
13.84766	172.30751	169.37773	160.1001	
13.84785	122.25715	122.25715	190.61861	
13.84805	67.07968	64.33302	136.23462	
13.84824	-26.12384	12.26844	52.4308	
13.84844	-80.50783	-54.87228	1.52593	
13.84863	-97.10989	-99.73449	-37.72088	
13.84883	-109.92767	-107.85241	-33.57036	
13.84902	-120.79226	-94.05804	-52.91909	
13.84922	-124.33241	-60.97598	-80.14161	
13.84941	-98.14753	-41.26102	-74.46516	
13.84961	-77.3339	-38.88058	-50.2945	
13.8498	-59.87732	-15.9917	-18.31111	
13.85	-47.9751	31.18992	6.04267	
13.8502	-11.16977	58.77865	36.62221	
13.85039	49.01273	76.41835	83.80383	
13.85059	80.38576	99.55138	103.45775	
13.85078	127.01804	136.66188	120.79226	
13.85098	151.43285	151.86011	163.33507	
13.85117	125.18693	147.34337	186.52913	
13.85137	54.01776	76.78457	169.9881	
13.85156	-44.25184	-15.13718	104.43434	
13.85176	-92.95938	-1.648	53.83465	
13.85195	-96.49953	-13.184	16.11377	
13.85215	-94.54634	-41.13895	-14.95407	
13.85234	-80.44679	-66.46931	-75.19761	
13.85254	-68.4225	-68.54457	-102.90842	
13.85273	-59.69421	-43.0311	-67.38487	
13.85293	-54.26191	-47.12058	-82.88828	
13.85312	-67.99524	-35.40147	-40.04028	
13.85332	-32.53273	-21.66814	17.02933	
13.85352	16.72414	26.49007	34.73006	
13.85371	58.47346	87.34397	63.11228	
13.85391	130.49715	128.54396	104.49538	
13.8541	162.54158	140.07996	162.90781	
13.8543	182.1955	168.40114	172.18542	
13.85449	178.77744	184.88113	186.89536	
13.85469	140.62929	127.87255	170.78159	
13.85488	61.09806	73.24442	100.65005	
13.85508	-33.08207	19.16562	40.95584	
13.85527	-74.22102	-27.40562	-8.30103	
13.85547	-107.11996	-24.65896	-68.36146	
13.85566	-104.55641	-46.02191	-113.95612	
13.85586	-93.38664	-84.23109	-91.61656	
13.85605	-113.28471	-40.8948	-86.67257	
13.85625	-108.34071	-29.72503	-65.30961	
13.85645	-60.73183	-30.64058	-15.44237	
13.85664	-35.21836	49.19584	16.05274	
13.85684	8.97244	84.84145	16.72414	
13.85703	51.08799	91.86071	14.3437	
13.85723	78.12739	127.87255	83.07138	
13.85742	140.81241	159.48973	122.98959	
13.85762	155.82751	208.99075	142.76559	
13.85781	168.15698	209.41801	178.28914	
13.85801	108.27967	140.69032	157.41447	
13.8582	15.32029	85.02457	82.2779	
13.8584	-4.4557	57.74102	19.16562	
13.85859	-39.7351	36.92739	-40.34547	
13.85879	-82.15583	-38.0871	-61.15909	
13.85898	-131.96204	-90.88412	-73.91583	
13.85918	-155.94958	-59.93835	-125.37003	
13.85938	-112.67434	-39.85717	-88.80886	
13.85957	-61.8305	-13.30607	-42.5428	
13.85977	-56.70339	19.65392	-52.24769	
13.85996	-6.77511	19.16562	-52.98013	
13.86016	46.20502	61.22013	-0.97659	
13.86035	58.29035	128.54396	56.82547	
13.86055	103.45775	127.26218	87.89331	
13.86074	120.91434	109.92767	152.3484	
13.86094	148.01477	119.08322	200.01831	
13.86113	144.23047	135.80737	222.9072	
13.86133	91.43346	129.76471	198.30928	
13.86152	37.53777	61.8305	100.16175	
13.86172	-23.31614	-37.04947	3.84533	
13.86191	-80.26368	-94.24116	-53.22428	
13.86211	-131.47374	-87.2219	-63.35643	
13.8623	-108.40175	-100.52797	-66.46931	
13.8625	-87.95435	-64.21095	-83.43761	
13.8627	-112.12501	-7.99585	-78.12739	
13.86289	-91.43346	-16.60207	-77.94427	
13.86309	-24.17066	10.43733	-85.32975	
13.86328	7.38548	23.13303	-45.41154	
13.86348	12.93985	24.65896	-14.28266	
13.86367	39.12473	51.57628	-7.14133	
13.86387	70.74191	96.19434	50.05035	
13.86406	98.69686	135.74632	127.38426	
13.86426	129.94781	158.08588	145.57329	
13.86445	143.98633	170.41536	149.2355	
13.86465	81.85064	167.24142	150.39522	
13.86484	11.71911	141.91107	96.43849	
13.86504	-8.11792	26.06281	48.52443	
13.86523	-45.8388	-55.7268	7.93481	
13.86543	-113.773	-33.38725	-32.16651	
13.86563	-134.46455	-23.19407	-49.43999	
13.86582	-125.00381	-25.69658	-49.68413	
13.86602	-106.20441	-17.57866	-63.05124	
13.86621	-65.18754	-16.35792	-84.9025	
13.86641	-67.26279	-24.9031	-55.90991	
13.8666	-62.80709	-9.52178	-26.85629	
13.8668	-30.39643	18.98251	-7.56859	
13.86699	27.71081	32.34962	44.55702	
13.86719	108.46278	67.81213	93.8139	
13.86738	122.98959	109.50041	123.29478	
13.86758	144.04736	136.845	155.33922	
13.86777	169.62187	150.15106	174.38277	
13.86797	133.7321	131.65685	162.78574	
13.86816	88.44264	67.69006	124.39345	
13.86836	24.84207	-4.57778	69.70428	
13.86855	-35.82873	-25.26933	32.47169	
13.86875	-56.94754	-38.63643	-6.28681	
13.86895	-72.57301	-41.32206	-41.44414	
13.86914	-73.91583	-47.05954	-48.03613	
13.86934	-56.15406	-69.5822	-56.2151	
13.86953	-61.8305	-62.07465	-44.49599	
13.86973	-58.90072	-35.40147	-22.46162	
13.86992	-53.5905	-4.51674	-19.89807	
13.87012	-53.83465	27.77184	22.94992	
13.87031	-20.32533	70.92502	67.26279	
13.87051	44.06873	97.72027	63.17331	
13.8707	113.40678	119.08322	97.65923	
13.8709	159.55077	153.14188	120.97537	
13.87109	173.65031	171.1478	138.37093	
13.87129	133.61003	134.03729	184.94217	
13.87148	66.34724	64.88235	167.60765	
13.87168	-2.50252	14.22163	112.79641	
13.87188	-38.75851	-12.2074	43.27525	
13.87207	-60.30457	-43.70251	-27.58873	
13.87227	-85.81805	-42.35969	-73.24442	
13.87246	-91.61656	-44.31288	-83.9259	
13.87266	-112.00293	-70.43672	-71.65746	
13.87285	-109.3173	-14.70992	-59.14487	
13.87305	-84.65835	-26.00177	-44.74014	
13.87324	-53.16324	-34.66903	-20.99673	
13.87344	-19.71496	24.78103	13.67229	
13.87363	37.47673	73.24442	22.21747	
13.87383	83.98694	124.51552	32.83792	
13.87402	90.94516	121.82989	68.05627	
13.87422	121.76885	135.07492	144.1084	
13.87441	138.06573	165.34929	181.95135	
13.87461	137.76056	184.45387	169.19461	
13.8748	90.0296	128.605	154.4847	
13.875	16.78518	72.69509	61.58635	
13.8752	-33.44829	31.73925	-17.27348	
13.87539	-75.07553	-43.70251	-67.14072	
13.87559	-99.06308	-66.22517	-105.04471	
13.87578	-108.58485	-87.40501	-84.17005	
13.87598	-101.50456	-44.80117	-70.92502	
13.87617	-106.14338	5.12711	-60.79287	
13.87637	-79.28709	-14.40474	-31.55614	
13.87656	-24.10962	4.57778	-7.93481	
13.87676	10.19318	34.60799	10.43733	
13.87695	37.47673	46.87643	0.91556	
13.87715	52.73598	65.30961	33.99762	
13.87734	99.61241	109.25626	119.6936	
13.87754	153.63017	148.25893	146.30574	
13.87773	193.79254	156.80411	173.22305	
13.87793	219.48912	186.1629	221.19815	
13.87812	150.15106	159.06247	199.65208	
13.87832	61.15909	85.5739	95.40086	
13.87852	-5.79852	31.18992	-23.49925	
13.87871	-53.10221	-45.96088	-90.88412	
13.87891	-82.46101	-99.55138	-72.08472	
13.8791	-110.66012	-105.89923	-63.9668	
13.8793	-98.33064	-70.74191	-82.39998	
13.87949	-98.02545	-41.44414	-62.3188	
13.87969	-74.58723	-15.13718	-50.47762	
13.87988	-32.53273	14.52681	-32.6548	
13.88008	2.44148	38.45332	-16.66311	
13.88027	26.79525	50.11139	2.62459	
13.88047	43.0311	17.6397	24.78103	
13.88066	71.7185	20.14222	54.93332	
13.88086	63.41746	74.28205	112.18604	
13.88105	114.32233	130.55818	152.65358	
13.88125	160.03906	150.33418	148.99136	
13.88145	99.49034	128.97122	123.41685	
13.88164	29.11466	41.56621	64.45509	
13.88184	-39.42991	-39.06369	-10.49837	
13.88203	-104.25123	-53.28532	-70.00946	
13.88223	-133.18277	-86.12323	-103.15257	
13.88242	-131.53477	-75.80798	-82.46101	
13.88262	-122.37923	-32.47169	-73.06131	
13.88281	-107.36411	-34.91317	-70.25361	
13.88301	-119.99878	-32.10547	-59.99939	
13.8832	-111.63671	-22.70577	-49.56206	
13.8834	-59.51109	14.52681	-29.35881	
13.88359	-38.33125	53.34636	-10.98666	
13.88379	8.78933	48.76858	23.19407	
13.88398	50.35554	78.61568	79.65331	
13.88418	64.27198	114.56648	124.75967	
13.88438	124.57655	162.84677	145.69536	
13.88457	177.67876	193.24319	180.42543	
13.88477	139.34752	145.51225	187.38365	
13.88496	25.81866	39.36888	132.45033	
13.88516	-40.52858	-56.52028	63.66161	
13.88535	-67.07968	-61.95258	23.7434	
13.88555	-104.25123	-47.12058	-5.43229	
13.88574	-114.01715	-45.28947	-19.40977	
13.88594	-105.77715	-46.26606	-61.64739	
13.88613	-99.00204	-36.31703	-100.34486	
13.88633	-93.50871	-49.31791	-58.71761	
13.88652	-79.83642	-23.80444	-46.63228	
13.88672	-70.68087	26.49007	-29.78607	
13.88691	-51.57628	15.62548	12.2074	
13.88711	8.66726	41.93243	30.76266	
13.8873	77.51701	82.7662	68.66665	
13.8875	122.68441	127.07907	109.8056	
13.8877	141.60588	159.48973	142.33833	
13.88789	150.76144	171.88025	178.53328	
13.88809	127.38426	169.07254	185.12527	
13.88828	46.3271	94.85152	143.19284	
13.88848	-3.17392	55.05539	71.96265	
13.88867	-22.70577	8.60622	21.11881	
13.88887	-77.57805	-81.17924	1.95318	
13.88906	-101.74871	-78.18842	-68.36146	
13.88926	-109.68353	-56.2151	-116.64175	
13.88945	-117.86248	-55.78783	-90.09064	
13.88965	-112.67434	-36.37806	-63.17331	
13.88984	-101.44353	-16.54103	-41.62725	
13.89004	-53.95673	23.2551	-24.53688	
13.89023	-30.27436	66.22517	2.99081	
13.89043	29.60295	84.78042	18.31111	
13.89062	103.82397	102.42012	41.32206	
13.89082	122.37923	135.01389	94.60738	
13.89102	154.42366	171.45299	127.87255	
13.89121	156.62099	171.33092	148.80826	
13.89141	131.96204	141.48381	184.8201	
13.8916	74.09894	104.19019	171.26988	
13.8918	12.6957	71.7185	89.11404	
13.89199	-17.70074	50.2945	11.0477	
13.89219	-44.92324	-16.90726	-64.63821	
13.89238	-82.64413	-84.84145	-83.01035	
13.89258	-141.17862	-92.89835	-66.16413	
13.89277	-150.63936	-64.08887	-82.52205	
13.89297	-111.57567	-41.01688	-63.23435	
13.89316	-71.59642	-25.33036	-52.49184	
13.89336	-29.35881	-3.54015	-80.26368	
13.89355	-0.73244	4.944	-54.0788	
13.89375	34.54695	47.91406	16.29688	
13.89395	75.80798	91.98279	54.44502	
13.89414	91.49449	123.47789	80.99612	
13.89434	145.69536	135.80737	118.47285	
13.89453	180.79166	125.49211	170.41536	
13.89473	144.90189	157.2924	205.32854	
13.89492	107.97449	106.57063	180.18127	
13.89512	45.04532	35.52354	80.20264	
13.89531	-22.94992	4.82192	-27.40562	
13.89551	-58.77865	-88.25953	-58.41243	
13.8957	-89.90753	-104.49538	-71.04709	
13.8959	-110.66012	-67.32383	-78.92087	
13.89609	-75.74694	-73.91583	-54.0788	
13.89629	-35.21836	-45.8388	-49.43999	
13.89648	-58.29035	-15.86963	-80.93509	
13.89668	-62.44087	-0.61037	-59.32798	
13.89688	-47.54784	30.39643	-18.31111	
13.89707	-47.9751	51.21006	-3.90637	
13.89727	-36.50014	75.07553	39.85717	
13.89746	12.6957	94.66842	106.38753	
13.89766	58.90072	135.74632	138.85922	
13.89785	87.95435	198.18719	141.72795	
13.89805	112.00293	204.90128	163.33507	
13.89824	50.66072	188.60439	140.50722	
13.89844	7.56859	131.10751	66.04205	
13.89863	-25.69658	7.99585	20.56948	
13.89883	-110.23286	-41.74932	-3.90637	
13.89902	-130.86337	-33.75347	-44.31288	
13.89922	-100.4059	-28.32118	-68.17835	
13.89941	-86.79464	0.18311	-75.31968	
13.89961	-83.43761	-13.61126	-58.41243	
13.8998	-70.92502	-22.76681	-45.89984	
13.9	-61.34221	-11.65807	-48.28028	
13.9002	-27.58873	11.96326	-24.65896	
13.90039	11.96326	50.47762	-3.72326	
13.90059	44.37391	85.32975	37.78191	
13.90078	85.81805	122.86752	79.40916	
13.90098	104.19019	140.32411	121.40263	
13.90117	140.62929	144.53566	169.19461	
13.90137	177.37358	86.48946	170.11017	
13.90156	113.40678	78.24946	119.14426	
13.90176	29.41984	36.80532	61.03702	
13.90195	-15.01511	-29.72503	39.30784	
13.90215	-48.40236	-8.85037	30.15229	
13.90234	-80.56886	-28.32118	7.44652	
13.90254	-120.73122	-41.99347	-45.22843	
13.90273	-116.94693	-69.5822	-90.39583	
13.90293	-117.43523	-55.54369	-77.02872	
13.90312	-106.63168	-46.02191	-44.61806	
13.90332	-68.9108	-40.65065	-32.10547	
13.90352	-51.02695	3.72326	-9.46074	
13.90371	11.47496	21.54607	38.39228	
13.90391	54.32295	58.29035	52.79702	
13.9041	70.55879	97.84234	56.82547	
13.9043	125.37003	132.87759	104.25123	
13.90449	185.3084	145.63432	149.66277	
13.90469	183.59935	140.50722	157.2924	
13.90488	141.54485	99.73449	146.24469	
13.90508	91.73864	54.26191	120.12085	
13.90527	-4.51674	16.23585	48.52443	
13.90547	-58.41243	-17.09036	7.44652	
13.90566	-89.48027	-47.42576	-35.46251	
13.90586	-106.38753	-65.73687	-107.73034	
13.90605	-87.28294	-65.67583	-105.28886	
13.90625	-105.96027	-91.43346	-95.4619	
13.90645	-121.46367	-57.98517	-76.8456	
13.90664	-110.17182	-31.06784	-64.94339	
13.90684	-57.31376	-18.86044	-45.04532	
13.90703	-6.22578	46.08295	5.43229	
13.90723	20.26429	83.49864	36.4391	
13.90742	89.11404	101.50456	67.20176	
13.90762	147.83167	124.51552	85.51286	
13.90781	156.68202	174.32173	162.72469	
13.90801	157.10928	185.67461	211.00497	
13.9082	138.79819	152.53151	196.72231	
13.9084	90.76205	116.33656	179.57091	
13.90859	9.888	50.47762	94.48531	
13.90879	-66.46931	15.13718	6.1037	
13.90898	-89.29716	-20.50844	-66.89658	
13.90918	-88.01538	-76.47939	-95.15672	
13.90938	-125.61418	-74.34309	-66.40828	
13.90957	-153.56914	-44.80117	-60.85391	
13.90977	-106.57063	-26.5511	-40.2234	
13.90996	-77.27287	5.85955	-1.58696	
13.91016	-49.6231	42.11554	-3.60118	
13.91035	14.58785	57.31376	-12.08533	
13.91055	50.47762	69.82635	11.0477	
13.91074	89.96857	89.17509	53.52946	
13.91094	118.717	111.81982	88.93094	
13.91113	130.25301	136.60085	129.45952	
13.91133	179.32677	160.40529	187.01743	
13.91152	155.52232	159.06247	179.8761	
13.91172	95.21775	109.25626	112.36915	
13.91191	50.53865	19.65392	48.46339	
13.91211	-30.82369	-52.36976	-8.48415	
13.9123	-80.56886	-92.59315	-47.24265	
13.9125	-108.76797	-110.53804	-85.02457	
13.9127	-106.69271	-90.63998	-86.24531	
13.91289	-89.29716	-73.73272	-42.78695	
13.91309	-83.01035	-40.58962	-36.07288	
13.91328	-71.77953	-8.42311	-28.6874	
13.91348	-31.80029	0.06104	0.61037	
13.91367	9.52178	11.90222	-1.58696	
13.91387	34.60799	9.3997	20.99673	
13.91406	59.99939	27.77184	83.98694	
13.91426	76.11316	79.40916	131.16855	
13.91445	118.59492	121.70782	147.16025	
13.91465	150.2121	140.14099	173.16202	
13.91484	141.54485	142.21625	192.32765	
13.91504	71.59642	101.32145	135.38011	
13.91523	-8.97244	17.57866	26.5511	
13.91543	-77.27287	-35.76769	-35.95081	
13.91562	-143.68114	-54.87228	-36.31703	
13.91582	-150.27315	-66.16413	-53.95673	
13.91602	-118.28974	-82.94931	-59.32798	
13.91621	-107.30308	-78.37153	-59.51109	
13.91641	-84.17005	-36.98843	-67.07968	
13.9166	-38.75851	-12.14637	-75.80798	
13.9168	-65.06546	-11.536	-31.55614	
13.91699	-67.50694	-6.40889	17.51762	
13.91719	-29.72503	45.77776	-4.63881	
13.91738	3.54015	67.20176	54.50606	
13.91758	59.26694	82.21687	112.85744	
13.91777	92.1659	136.72292	109.19523	
13.91797	139.59166	175.66454	152.65358	
13.91816	116.03137	217.9632	180.85269	
13.91836	6.83615	172.42958	144.1084	
13.91855	-18.31111	55.7268	98.33064	
13.91875	-37.29362	-23.68236	46.57125	
13.91895	-104.8616	-51.51524	-8.11792	
13.91914	-105.47197	-48.82962	-45.53362	
13.91934	-110.17182	-33.20414	-72.81716	
13.91953	-121.70782	-21.54607	-81.54546	
13.91973	-89.23612	-34.85214	-68.60561	
13.91992	-91.55553	-53.16324	-36.4391	
13.92012	-81.60649	-46.08295	-39.55199	
13.92031	-34.54695	-2.56355	-47.66991	
13.92051	-9.52178	49.31791	15.68651	
13.9207	7.81274	82.82723	76.47939	
13.9209	49.01273	111.88086	89.84649	
13.92109	117.74041	151.92114	113.46782	
13.92129	168.15698	179.57091	131.35167	
13.92148	173.10098	189.15372	138.6761	
13.92168	115.17686	142.58247	157.47551	
13.92188	8.24	75.68591	131.59581	
13.92207	-56.58132	30.51851	66.40828	
13.92227	-85.45183	-8.36207	9.03348	
13.92246	-97.84234	-38.0871	-39.30784	
13.92266	-103.51878	-52.36976	-86.24531	
13.92285	-139.53062	-51.21006	-102.05389	
13.92305	-152.89774	-85.75701	-87.03879	
13.92324	-131.16855	-72.93924	-81.97272	
13.92344	-83.43761	-14.52681	-39.67406	
13.92363	-47.18161	26.24592	-10.62044	
13.92383	-28.44325	57.92413	-2.50252	
13.92402	21.54607	89.29716	52.91909	
13.92422	85.75701	130.55818	94.85152	
13.92441	127.07907	158.69624	129.82574	
13.92461	147.09921	169.9881	156.43788	
13.9248	164.67787	153.08084	175.05417	
13.925	130.61922	139.89685	176.51906	
13.9252	80.50783	107.30308	129.70366	
13.92539	4.4557	62.80709	48.82962	
13.92559	-51.33213	23.80444	-25.75762	
13.92578	-76.96768	-23.19407	-119.81567	
13.92598	-155.94958	-62.62398	-205.32854	
13.92617	-146.06158	-67.75109	-141.60588	
13.92637	-93.26456	-43.76354	-65.24857	
13.92656	-87.03879	-22.64473	-50.53865	
13.92676	-74.28205	14.3437	-29.78607	
13.92695	-25.57451	37.96503	-31.4951	
13.92715	35.88977	45.41154	-19.53185	
13.92734	65.1265	52.00354	36.68325	
13.92754	88.56471	89.11404	86.85567	
13.92773	111.02634	134.28145	103.27464	
13.92793	153.44707	139.10336	144.71877	
13.92813	171.45299	143.98633	207.95312	
13.92832	116.94693	148.99136	225.28764	
13.92852	66.53035	103.57982	162.48055	
13.92871	31.86132	14.64888	46.08295	
13.92891	-23.92651	-13.42814	-39.85717	
13.9291	-64.08887	-25.81866	-57.86309	
13.9293	-75.74694	-53.04117	-51.75939	
13.92949	-110.84322	-51.08799	-34.85214	
13.92969	-102.90842	-54.38398	-28.93155	
13.92988	-63.72265	-19.71496	-33.02103	
13.93008	-52.67495	-0.4883	-53.65154	
13.93027	-20.81362	25.69658	-42.72591	
13.93047	-9.15555	61.76946	-12.32948	
13.93066	25.94073	77.08975	-23.56029	
13.93086	67.07968	112.30811	28.62636	
13.93105	94.54634	139.04233	95.82812	
13.93125	126.71285	199.04172	147.70958	
13.93145	113.46782	224.00586	174.13861	
13.93164	96.07227	192.44972	156.43788	
13.93184	63.05124	133.61003	147.46544	
13.93203	-21.17985	72.93924	42.66488	
13.93223	-112.79641	3.05185	-17.27348	
13.93242	-140.01892	-43.27525	-13.00089	
13.93262	-135.38011	-12.26844	-59.14487	
13.93281	-113.04056	-29.96918	-51.21006	
13.93301	-117.069	-38.81955	-66.59138	
13.9332	-114.32233	-17.45659	-72.63406	
13.9334	-67.87316	-26.18488	-58.59554	
13.93359	-58.10724	-18.37214	-42.72591	
13.93379	-18.06696	-1.89215	-13.8554	
13.93398	3.72326	43.15317	18.37214	
13.93418	26.24592	63.41746	95.70605	
13.93438	78.06635	95.76708	119.99878	
13.93457	107.79137	171.33092	122.37923	
13.93477	179.93713	169.13358	166.50899	
13.93496	175.05417	135.44115	172.67372	
13.93516	70.31464	65.00443	102.7253	
13.93535	12.39051	-29.11466	43.88562	
13.93555	-44.25184	-45.22843	22.33955	
13.93574	-88.74783	-48.40236	5.24918	
13.93594	-66.83553	-57.98517	-14.28266	
13.93613	-96.25538	-60.48769	-35.76769	
13.93633	-107.18101	-61.03702	-65.67583	
13.93652	-69.88739	-46.38813	-103.45775	
13.93672	-74.15998	-47.05954	-81.42339	
13.93691	-77.45598	-29.48088	-29.54192	
13.93711	-80.69094	13.8554	6.46992	
13.9373	-25.26933	80.50783	40.52858	
13.9375	49.74517	112.24708	51.39317	
13.9377	102.29804	114.2613	80.44679	
13.93789	158.4521	155.52232	136.845	
13.93809	179.14365	177.25151	154.1795	
13.93828	175.66454	173.95551	154.6678	
13.93848	110.59908	115.48204	143.19284	
13.93867	14.40474	42.90902	119.6936	
13.93887	-26.67318	-1.83111	71.53539	
13.93906	-62.50191	-12.63466	-12.32948	
13.93926	-97.53716	-23.92651	-54.20087	
13.93945	-113.28471	-55.97095	-81.17924	
13.93965	-138.06573	-64.45509	-84.4142	
13.93984	-106.93686	-71.47435	-85.39079	
13.94004	-73.97687	-30.88473	-95.58397	
13.94023	-78.9819	8.17896	-41.32206	
13.94043	-47.79198	27.28355	-15.5034	
13.94062	-19.89807	66.53035	6.89718	
13.94082	4.63881	98.81893	60.24354	
13.94102	80.75198	129.64262	59.81628	
13.94121	173.58928	146.85507	57.49687	
13.94141	197.57683	160.89359	95.4619	
13.9416	143.68114	189.33684	151.67699	
13.9418	94.05804	166.57002	186.77328	
13.94199	59.20591	95.64501	139.1644	
13.94219	-18.00592	53.65154	30.88473	
13.94238	-86.42842	4.82192	-46.69332	
13.94258	-116.88589	-45.71673	-65.98102	
13.94277	-123.05063	-107.30308	-77.94427	
13.94297	-133.2438	-135.13596	-87.89331	
13.94316	-141.36174	-108.03552	-68.66665	
13.94336	-109.86663	-99.12411	-45.65569	
13.94355	-87.03879	-70.43672	-21.42399	
13.94375	-46.14399	-31.9834	-6.53096	
13.94395	7.20237	17.88385	7.01926	
13.94414	33.57036	57.00858	47.91406	
13.94434	91.37241	95.76708	77.70013	
13.94453	159.91699	135.86841	117.67937	
13.94473	166.02069	162.05328	145.32915	
13.94492	149.90692	163.33507	166.63106	
13.94512	105.77715	141.54485	194.8912	
13.94531	14.64888	106.63168	142.58247	
13.94551	-40.46754	30.27436	46.63228	
13.9457	-53.77361	-2.62459	-16.05274	
13.9459	-78.9819	-44.98428	-48.09717	
13.94609	-105.59404	-89.11404	-78.92087	
13.94629	-115.9093	-82.03375	-99.73449	
13.94648	-126.89597	-49.50102	-93.02042	
13.94668	-103.09152	-36.56117	-51.2711	
